D,M,N,__pyience_timestamp__,acc_amm,acc_orig,corr,cossim,d,lut_work_const,method,muls,ncodebooks,nlookups,normalized_mse,problem,raw_mse,secs,task_id,trial,y_mean,y_std,yhat_mean,yhat_std
320,1,180,2020-01-28T01_37_43,0.5,0.5,0.7007146456068111,0.7289626075908195,,1.0,MithralPQ,57600.0,2.0,360.0,0.5291338033286452,softmax,23.53557849321217,0.0002249089884571731,ucr PowerCons k=128,0,2.390423561832661,6.669291275376563,1.4571980237960815,4.8303494453430185
320,6,205,2020-01-28T01_37_43,0.7609756097560976,0.8048780487804879,0.9752580541043548,0.988482844257121,,1.0,MithralPQ,65600.0,2.0,2460.0,0.049160758443542486,softmax,0.5891939875849322,0.0003681459929794073,ucr ProximalPhalanxTW k=128,0,-3.692802992845935,3.4619426247785365,-3.634745836257935,3.3667068481445312
320,5,308,2020-01-28T01_37_45,0.3961038961038961,0.43506493506493504,0.6281374451218589,0.8226054004055521,,1.0,MithralPQ,98560.0,4.0,6160.0,0.6619268007852516,softmax,3.5575553047130017,0.0010562480019871145,ucr Haptics k=128,0,-2.2845338956574714,2.3183064702488867,-2.284879207611084,2.0071892738342285
320,6,300,2020-01-28T01_37_45,0.5466666666666666,0.76,0.5709003557272883,0.5649844473359196,,1.0,MithralPQ,96000.0,4.0,7200.0,0.7615135836956209,softmax,7.73995270573591,0.0007465420057997108,ucr SyntheticControl k=128,0,-0.2863902148787604,3.1880881878128524,-0.9161324501037598,2.521625280380249
320,5,77,2020-01-28T01_37_45,0.35064935064935066,0.2987012987012987,0.2635503235997985,0.2652730958672936,,1.0,MithralPQ,24640.0,4.0,1540.0,1.0457912664017102,softmax,10.500750932769456,0.0005299950134940445,ucr Worms k=128,0,-0.26320113803405226,3.1687477877034773,-1.0329225063323977,1.5866231918334959
320,1,250,2020-01-28T01_37_45,0.5,0.5,0.2187392638183262,0.2362444164696919,,1.0,MithralPQ,80000.0,4.0,1000.0,0.9928334200726268,softmax,10.828440159659936,0.0003638129855971784,ucr Computers k=128,0,-0.3261776846561688,3.3025146787337967,-0.3930850028991699,1.385116696357727
320,26,130,2020-01-28T01_37_45,0.1153846153846154,0.2769230769230769,0.7120722459242537,0.9198396424269012,,1.0,MithralPQ,41600.0,4.0,13520.0,0.8353452012191733,softmax,10.257547499081976,0.0012144770007580519,ucr GestureMidAirD3 k=128,0,-6.187240627949071,3.5041991288211074,-4.1501498222351065,2.728979110717773
320,8,3582,2020-01-28T01_37_45,0.6359575656058069,0.7867113344500279,0.5710658624108171,0.6929682368757581,,1.0,MithralPQ,1146240.0,4.0,114624.0,0.7172964260413176,softmax,6.6563890069556,0.002991557994391769,ucr UWaveGestureLibraryAll k=128,0,-1.6696311847728422,3.0462813656145427,-1.9672907590866089,2.300199270248413
320,1,370,2020-01-28T01_37_45,0.3567567567567568,0.3567567567567568,0.7196914203579079,0.7688716155040962,,1.0,MithralPQ,118400.0,4.0,1480.0,0.4976857053708759,softmax,3.2619275195006434,0.00038775498978793616,ucr Strawberry k=128,0,1.118086680783023,2.5601155638567965,1.0791568756103516,2.1603007316589355
320,1,316,2020-01-28T01_37_45,0.5063291139240507,0.5063291139240507,0.9633260668492905,0.9630223570498428,,1.0,MithralPQ,101120.0,4.0,1264.0,0.07278410067774822,softmax,0.5615910973796805,0.000357961020199582,ucr GunPointAgeSpan k=128,0,-0.11302572640691938,2.777741626917227,-0.038912519812583916,2.652747392654419
320,26,130,2020-01-28T01_37_45,0.18461538461538465,0.3692307692307693,0.7282859938843829,0.9041100141670244,,1.0,MithralPQ,41600.0,4.0,13520.0,0.6904264496144408,softmax,6.619321572505807,0.0011804929818026721,ucr GestureMidAirD2 k=128,0,-3.8869346206178577,3.096335626338404,-5.196887493133545,2.888386011123657
320,1,6164,2020-01-28T01_37_45,0.10788449059052564,0.10788449059052564,0.7202540240333157,0.806818163862318,,1.0,MithralPQ,1972480.0,4.0,24656.0,0.9560328160498772,softmax,30.156956872808657,0.0023912090109661213,ucr Wafer k=128,0,4.738993558237358,5.616391295141502,4.87031888961792,7.913011074066162
320,37,391,2020-01-28T01_37_45,0.17902813299232734,0.4859335038363171,0.7935853006924676,0.9734973111647692,,1.0,MithralPQ,125120.0,4.0,57868.0,0.3829671317816244,softmax,1.2901927819051344,0.002046646026428789,ucr Adiac k=128,0,-4.605187654923856,1.835466882301096,-4.6037421226501465,1.663817286491394
320,1,3000,2020-01-28T01_37_45,0.4643333333333333,0.4643333333333333,0.4148211064104497,0.4216344028701096,,1.0,MithralPQ,960000.0,4.0,12000.0,1.1909170467282808,softmax,1.9652285609353264,0.0012386450252961367,ucr Yoga k=128,0,0.1069617168397016,1.2845936701659697,0.25550663471221924,1.292441964149475
320,10,700,2020-01-28T01_37_45,0.12142857142857146,0.2342857142857143,0.3633205502707813,0.12557714916891244,,1.0,MithralPQ,224000.0,4.0,28000.0,2.325464835543141,softmax,18.819182650176746,0.0010168959852308037,ucr AllGestureWiimoteY k=128,0,0.6103453206177155,2.8447590669861538,-2.3980870246887207,2.690094232559204
320,60,600,2020-01-28T01_37_45,0.16333333333333333,0.495,0.3968900631292387,0.8211058318602884,,1.0,MithralPQ,192000.0,4.0,144000.0,0.9625350906852016,softmax,14.779618005109286,0.0038363700150512155,ucr ShapesAll k=128,0,-5.336385467319093,3.9185312901364457,-5.409713745117188,2.9109833240509038
320,6,158,2020-01-28T01_37_45,0.5253164556962026,0.34810126582278483,0.5775815604256418,0.6715234975659399,,1.0,MithralPQ,50560.0,4.0,3792.0,0.9380748557466017,softmax,23.02690669768425,0.0005017689836677164,ucr GesturePebbleZ2 k=128,0,-2.4655315278675576,4.954491104599586,-4.8290324211120605,3.9021379947662354
320,1,315,2020-01-28T01_37_45,0.4761904761904762,0.4761904761904762,0.9217695516888452,0.9290383927600712,,1.0,MithralPQ,100800.0,4.0,1260.0,0.15131804539270116,softmax,7.8026709256595215,0.00035724398912861943,ucr GunPointOldVersusYoung k=128,0,2.325124426668371,7.180857097860657,2.5029847621917725,6.482156753540039
320,6,154,2020-01-28T01_37_45,0.5584415584415584,0.6103896103896104,0.9663585953358912,0.9855192892811352,,1.0,MithralPQ,49280.0,4.0,3696.0,0.06618953390349458,softmax,0.3736431325270104,0.0005626030033454299,ucr MiddlePhalanxTW k=128,0,-2.711173202866603,2.3759310916173093,-2.720111846923828,2.284329414367676
320,10,700,2020-01-28T01_37_45,0.15,0.25142857142857145,0.256170807766504,-0.19121774565325286,,1.0,MithralPQ,224000.0,4.0,28000.0,2.014412125030002,softmax,19.882690441708483,0.001022611017106101,ucr AllGestureWiimoteX k=128,0,1.432697954985544,3.1416905958319767,-1.7871403694152832,1.3459477424621582
320,1,291,2020-01-28T01_37_45,0.42955326460481097,0.42955326460481097,0.4054497865601523,0.6056299026710129,,1.0,MithralPQ,93120.0,4.0,1164.0,0.9143487781038141,softmax,1.062695012986703,0.00036169000668451185,ucr MiddlePhalanxOutlineCorrect k=128,0,0.6402359483120881,1.0780735149125744,0.7084973454475403,0.7318136096000671
320,1,1320,2020-01-28T01_37_45,0.5159090909090909,0.5159090909090909,0.07329487962103763,0.07327347914786758,,1.0,MithralPQ,422400.0,4.0,5280.0,1.9719973083182083,softmax,0.2879226762617384,0.0009607529791537672,ucr FordA k=128,0,0.0013067097609397475,0.3821068086493901,-0.0023431198205798864,0.405747264623642
320,15,625,2020-01-28T01_37_45,0.3728,0.752,0.7943854252651023,0.928283195615658,,1.0,MithralPQ,200000.0,4.0,37500.0,0.3692637695723551,softmax,7.844711975646508,0.0012656740145757794,ucr SwedishLeaf k=128,0,-5.955040025934355,4.609142676718998,-5.966328144073486,3.742079973220825
320,12,390,2020-01-28T01_37_45,0.2384615384615385,0.2282051282051282,0.21040845650937445,0.20975342131222907,,1.0,MithralPQ,124800.0,4.0,18720.0,1.0380805573813778,softmax,3.2120081671206817,0.0009050359949469566,ucr CricketY k=128,0,-0.046056494432154094,1.7590281594064552,-0.2307969331741333,0.8398842811584473
320,1,77,2020-01-28T01_37_45,0.42857142857142855,0.42857142857142855,0.25905746474736485,0.21286764383913345,,1.0,MithralPQ,24640.0,4.0,308.0,1.0601452230584762,softmax,13.867123873188795,0.0002773549931589514,ucr WormsTwoClass k=128,0,-0.3869647908237882,3.6166836025033935,0.5752836465835571,1.7963690757751465
320,3,150,2020-01-28T01_37_45,0.66,0.6666666666666666,0.8275941474177035,0.8392886118371141,,1.0,MithralPQ,48000.0,4.0,1800.0,0.3156560691327184,softmax,2.415927357394576,0.00039224399370141333,ucr SmoothSubspace k=128,0,-0.7164095894320116,2.766526686542799,-0.7503316402435303,2.2330117225646973
320,6,242,2020-01-28T01_37_45,0.3140495867768595,0.4214876033057851,0.4500019347169473,0.7364052089915929,,1.0,MithralPQ,77440.0,4.0,5808.0,0.8720050330405029,softmax,7.216079065494326,0.0005407340067904444,ucr OSULeaf k=128,0,-2.554883423931813,2.8766772960703952,-2.8545937538146973,2.0202772617340092
320,12,390,2020-01-28T01_37_45,0.18974358974358974,0.1717948717948718,0.18521142730374107,0.18411332646386933,,1.0,MithralPQ,124800.0,4.0,18720.0,1.0305563338626516,softmax,4.2821932549860655,0.0009233770251739768,ucr CricketX k=128,0,-0.026035560971039144,2.0384368565564537,-0.1746601164340973,0.8749523758888245
320,3,375,2020-01-28T01_37_45,0.37866666666666665,0.35200000000000004,0.2172303185524112,0.28896130389932395,,1.0,MithralPQ,120000.0,4.0,4500.0,0.993148734782297,softmax,10.669982362359516,0.0006409460038412362,ucr ScreenType k=128,0,-0.6528648817676795,3.2777415309498763,-1.0679965019226074,1.2229434251785278
320,3,375,2020-01-28T01_37_45,0.32799999999999996,0.408,0.21381179857108407,0.2992117132382345,,1.0,MithralPQ,120000.0,4.0,4500.0,0.9732777568659952,softmax,33.509604525016805,0.0006791430059820414,ucr SmallKitchenAppliances k=128,0,-1.2895963272958737,5.867677716420668,-1.7875049114227295,1.8917739391326904
320,24,16800,2020-01-28T01_37_45,0.34375,0.5789880952380952,0.6172506129708097,0.8804293942239034,,1.0,MithralPQ,5376000.0,4.0,1612800.0,0.6387892746112893,softmax,7.777657694553749,0.02878818399040028,ucr Crop k=128,0,-4.694903638085303,3.4893586066764333,-4.756682872772217,2.640744924545288
320,10,2439,2020-01-28T01_37_45,0.6285362853628537,0.8072980729807298,0.9093741787636948,0.9511795935625948,,1.0,MithralPQ,780480.0,4.0,97560.0,0.17402875282388106,softmax,6.962525190950425,0.0031165389809757467,ucr MelbournePedestrian k=128,0,-5.734223674501628,6.3251799532832464,-5.727726459503174,5.951040267944336
320,6,450,2020-01-28T01_37_45,0.31555555555555553,0.4311111111111111,0.6050737404127793,0.8394775113670868,,1.0,MithralPQ,144000.0,4.0,10800.0,0.6413861217675423,softmax,9.46794551997009,0.0011594440147746357,ucr SemgHandMovementCh2 k=128,0,-4.142383833914403,3.8420949719247286,-4.175795555114746,2.655815839767456
320,8,3582,2020-01-28T01_37_45,0.5047459519821329,0.5086543830262423,0.003240650824936713,0.008549643663097585,,1.0,MithralPQ,1146240.0,4.0,114624.0,1.0002074715715346,softmax,86950500820593.67,0.002902723994338885,ucr UWaveGestureLibraryZ k=128,0,-134299.0346307029,9323758.083814867,-0.5220900177955627,1.2474184036254885
320,42,1965,2020-01-28T01_37_45,0.4096692111959288,0.8936386768447837,0.8730949214150708,0.9763654010358334,,1.0,MithralPQ,628800.0,4.0,330120.0,0.23771541870348525,softmax,4.209378699601661,0.00665255801868625,ucr NonInvasiveFetalECGThorax1 k=128,0,-8.509164834066937,4.208044498001076,-8.497906684875487,3.6655347347259517
320,39,1896,2020-01-28T01_37_45,0.07647679324894514,0.08702531645569621,0.15046082477563733,0.3580697692511057,,1.0,MithralPQ,606720.0,4.0,295776.0,1.2742213336686834,softmax,27.18179678764195,0.005415071005700156,ucr Phoneme k=128,0,-1.6082883930903975,4.6186669296000025,-3.864000558853149,1.8104541301727293
320,5,450,2020-01-28T01_37_45,0.5177777777777778,0.8155555555555556,0.6601258480348847,0.8287151140537921,,1.0,MithralPQ,144000.0,4.0,9000.0,0.570187382725839,softmax,13.003692061888096,0.0006765460129827263,ucr SemgHandSubjectCh2 k=128,0,-4.303233135193161,4.775562539087409,-4.318558216094972,3.5206356048583984
320,3,154,2020-01-28T01_37_45,0.564935064935065,0.5909090909090909,0.8863008269889369,0.9212923081721118,,1.0,MithralPQ,49280.0,4.0,1848.0,0.21952210736803024,softmax,0.5958901004894379,0.0004386620130389929,ucr MiddlePhalanxOutlineAgeGroup k=128,0,-1.074213395940537,1.6475702968148822,-1.0900398492813108,1.5762656927108765
320,26,130,2020-01-28T01_37_45,0.2769230769230769,0.3692307692307693,0.6827681936542626,0.38367515310193423,,1.0,MithralPQ,41600.0,4.0,13520.0,1.6201144925929123,softmax,20.593419654299744,0.0012184969964437187,ucr GestureMidAirD1 k=128,0,0.16932788907260504,3.565261433867302,-3.5312962532043457,2.7708005905151367
320,1,276,2020-01-28T01_37_45,0.4166666666666667,0.4166666666666667,0.5792643274371446,0.6488859049187236,,1.0,MithralPQ,88320.0,4.0,1104.0,0.6962279705457343,softmax,1.8825270737639308,0.00036930598434992135,ucr DistalPhalanxOutlineCorrect k=128,0,0.7263405500771258,1.6443523449177282,0.5220468640327454,1.1627068519592283
320,6,139,2020-01-28T01_37_45,0.6330935251798561,0.6330935251798561,0.9449710714718408,0.9736925395786068,,1.0,MithralPQ,44480.0,4.0,3336.0,0.10727167609560798,softmax,1.2712825135976007,0.0005239989841356874,ucr DistalPhalanxTW k=128,0,-3.5528525708082537,3.4425361023312657,-3.5366697311401367,3.3041372299194336
320,14,2050,2020-01-28T01_37_45,0.4287804878048781,0.7453658536585366,0.5728156336942911,0.8767355984209928,,1.0,MithralPQ,656000.0,4.0,114800.0,0.6841623574025971,softmax,15.492198674691329,0.0026429840072523807,ucr FacesUCR k=128,0,-6.633345961321576,4.758575246168277,-6.6819705963134775,3.250859260559082
320,5,4500,2020-01-28T01_37_45,0.8948888888888888,0.9395555555555556,0.9295645737042558,0.95687880784171,,1.0,MithralPQ,1440000.0,4.0,90000.0,0.13601116368268604,softmax,6.2010465029689765,0.0030611950205639005,ucr ECG5000 k=128,0,-5.278438842859699,6.7521987302680815,-5.2788352966308585,6.207652568817139
320,6,172,2020-01-28T01_37_45,0.2965116279069768,0.5348837209302325,0.4947272545624279,0.5436916368812506,,1.0,MithralPQ,55040.0,4.0,4128.0,1.4076120042680345,softmax,32.533294427454315,0.0005361980001907796,ucr GesturePebbleZ1 k=128,0,-1.7911075928055111,4.807535953746585,-5.504716873168945,3.512824058532715
320,1,370,2020-01-28T01_37_45,0.35945945945945945,0.35945945945945945,0.8484862835507203,0.8550834825170911,,1.0,MithralPQ,118400.0,4.0,1480.0,0.3220155188721082,softmax,1.6829223548974297,0.0003828839980997145,ucr HandOutlines k=128,0,0.4701704500678731,2.286091656497544,0.6117284893989563,2.386003971099853
320,1,316,2020-01-28T01_37_45,0.5253164556962026,0.5253164556962026,0.8875281220442621,0.8958723638146847,,1.0,MithralPQ,101120.0,4.0,1264.0,0.2127550066140052,softmax,2.73725439953504,0.0003614250163082034,ucr GunPointMaleVersusFemale k=128,0,0.9949211934719756,3.586886932202076,0.9220845699310304,3.1583967208862305
320,10,700,2020-01-28T01_37_45,0.1457142857142857,0.26,0.17261606049217915,0.4189318511091497,,1.0,MithralPQ,224000.0,4.0,28000.0,1.9190160915242809,softmax,9.215119807747724,0.0010318550048395991,ucr AllGestureWiimoteZ k=128,0,-0.9224246531636896,2.1913471573077112,-2.842206716537476,1.3113409280776978
320,1,810,2020-01-28T01_37_45,0.4950617283950618,0.4950617283950618,0.28385199754713675,0.2762653519301507,,1.0,MithralPQ,259200.0,4.0,3240.0,1.0667185956880163,softmax,0.09259337401364784,0.0005957029934506862,ucr FordB k=128,0,0.01352339748479759,0.29462189720603243,-0.02242264896631241,0.19083444774150848
320,50,455,2020-01-28T01_37_45,0.3824175824175824,0.5186813186813187,0.7123274049339658,0.9421443937777274,,1.0,MithralPQ,145600.0,4.0,91000.0,0.4982291421295358,softmax,7.237779243443251,0.002878418017644435,ucr FiftyWords k=128,0,-7.019353768932638,3.811431361498372,-7.220714092254639,2.918397188186645
320,11,1980,2020-01-28T01_37_45,0.4358585858585857,0.6035353535353535,0.6869233982339705,0.8815690168938144,,1.0,MithralPQ,633600.0,4.0,87120.0,0.5647029748229158,softmax,14.798791412284588,0.002452512999298051,ucr InsectWingbeatSound k=128,0,-6.173792824260977,5.11921166350647,-6.324486255645753,4.483777046203613
320,10,760,2020-01-28T01_37_45,0.5144736842105263,0.5513157894736842,0.8948663263016345,0.955656353813736,,1.0,MithralPQ,243200.0,4.0,30400.0,0.1998169581502918,softmax,6.6256160085756886,0.00131242600036785,ucr MedicalImages k=128,0,-6.561665850882885,5.7583354315186215,-6.623150825500487,5.280191898345947
320,3,205,2020-01-28T01_37_45,0.8195121951219512,0.8536585365853658,0.9439037952424044,0.9547007973464832,,1.0,MithralPQ,65600.0,4.0,2460.0,0.11156307584310192,softmax,0.8089731922621916,0.0004000020271632822,ucr ProximalPhalanxOutlineAgeGroup k=128,0,-1.3260837200000757,2.692816906984799,-1.2966364622116089,2.6736199855804443
320,12,362,2020-01-28T01_37_45,0.27348066298342544,0.2403314917127072,0.6045620780982245,0.6420116836342424,,1.0,MithralPQ,115840.0,4.0,17376.0,0.7066916011816513,softmax,2.720464162993556,0.000988907995633781,ucr EOGHorizontalSignal k=128,0,-0.6221869863105663,1.962034048390094,-1.0858590602874756,1.4369646310806274
320,4,4000,2020-01-28T01_37_45,0.55075,0.7415,0.4934585190347514,0.4909348624271986,,1.0,MithralPQ,1280000.0,4.0,64000.0,0.8664606989636874,softmax,4.2582849035029575,0.0023548070166725665,ucr TwoPatterns k=128,0,0.009564876145749544,2.216883765805109,-0.16805988550186154,1.8072890043258667
320,3,3840,2020-01-28T01_37_45,0.5010416666666667,0.6341145833333334,0.5049730974880319,0.6214037316766843,,1.0,MithralPQ,1228800.0,4.0,46080.0,0.8787022308039175,softmax,3.253262587689816,0.001910366991069168,ucr ChlorineConcentration k=128,0,-0.968792347915758,1.924148980293972,-1.0534915924072266,1.6700927019119265
320,1,858,2020-01-28T01_37_45,0.3869463869463869,0.3869463869463869,0.4682919155399538,0.7023426722344261,,1.0,MithralPQ,274560.0,4.0,3432.0,0.8749654821112128,softmax,0.7711710480235097,0.0005600290023721755,ucr PhalangesOutlinesCorrect k=128,0,0.767284894512878,0.9388147367292424,0.711053192615509,0.7223383784294128
320,3,139,2020-01-28T01_37_45,0.6474820143884892,0.6618705035971223,0.915709765072432,0.935227020876534,,1.0,MithralPQ,44480.0,4.0,1668.0,0.16222487129951135,softmax,0.7944982150301408,0.00038036698242649436,ucr DistalPhalanxOutlineAgeGroup k=128,0,-1.1923072581567231,2.2130322547288643,-1.1854441165924072,2.0866837501525883
320,12,362,2020-01-28T01_37_45,0.2430939226519337,0.27624309392265195,0.6321630240390725,0.6717224573008532,,1.0,MithralPQ,115840.0,4.0,17376.0,0.6385088221364571,softmax,10.796916156914834,0.0008986099855974319,ucr EOGVerticalSignal k=128,0,-1.2946600485710278,4.112125999072546,-1.877718091011048,3.1517603397369385
320,12,390,2020-01-28T01_37_45,0.21025641025641026,0.18461538461538465,0.2370583244918759,0.2359020796702589,,1.0,MithralPQ,124800.0,4.0,18720.0,0.9840093100663048,softmax,4.05645149772152,0.0010758370044641195,ucr CricketZ k=128,0,-0.03059487661092903,2.030362296501424,-0.1578667014837265,0.8680259585380554
320,3,375,2020-01-28T01_37_45,0.29600000000000004,0.368,0.1819238547699361,0.18143422976959805,,1.0,MithralPQ,120000.0,4.0,4500.0,1.0140416293431072,softmax,27.707626447309078,0.0004895490128546953,ucr RefrigerationDevices k=128,0,-0.3047611363722362,5.227231926977327,-1.1923024654388428,1.658252239227295
320,11,537,2020-01-28T01_37_45,0.2830540037243948,0.3426443202979516,0.6830781739657082,0.8352450200651128,,1.0,MithralPQ,171840.0,4.0,23628.0,0.5586430656438662,softmax,6.926728284417028,0.001268588996026665,ucr PLAID k=128,0,-3.153447716764122,3.5212500793051533,-3.20070743560791,2.9627001285552983
320,5,2425,2020-01-28T01_37_45,0.7216494845360825,0.8078350515463918,0.8784328554331731,0.9197397316504056,,1.0,MithralPQ,776000.0,4.0,48500.0,0.2286194862254852,softmax,5.254910259808192,0.0017052399925887587,ucr MixedShapesRegularTrain k=128,0,-3.3340536406421397,4.794309090471388,-3.29068374633789,4.276221752166748
320,25,638,2020-01-28T01_37_45,0.3385579937304075,0.4200626959247649,0.7021806014651477,0.924442007244637,,1.0,MithralPQ,204160.0,4.0,63800.0,0.5083745083249341,softmax,7.30453441260519,0.0026853290037252013,ucr WordSynonyms k=128,0,-5.9867941416105,3.790568829675925,-5.986430168151856,2.805095911026001
320,1,600,2020-01-28T01_37_45,0.65,0.65,0.7002009527310149,0.7050266635275946,,1.0,MithralPQ,192000.0,4.0,2400.0,0.5197500255531825,softmax,7.595861358767348,0.0004311900120228529,ucr SemgHandGenderCh2 k=128,0,-0.6401792121459695,3.822885186637173,-0.3381847739219665,2.9121649265289307
320,3,375,2020-01-28T01_37_45,0.376,0.37866666666666665,0.2579973031150985,0.29743955524686616,,1.0,MithralPQ,120000.0,4.0,4500.0,0.9702497075312336,softmax,21.18504352493117,0.00047855399316176767,ucr LargeKitchenAppliances k=128,0,-0.7316792220432471,4.672754022852203,-1.3261781930923462,1.876642704010009
320,4,500,2020-01-28T01_37_45,0.326,0.5379999999999999,0.4357437902699637,0.8672305148551408,,1.0,MithralPQ,160000.0,4.0,8000.0,1.5517954766870306,softmax,0.4814896031866168,0.0005657040164805949,ucr EthanolLevel k=128,0,-1.190636298181894,0.5570269608420321,-1.1650048494338991,0.7217482924461365
320,8,3582,2020-01-28T01_37_45,0.5725851479620324,0.6077610273590173,0.7088945841194771,0.7207681780908624,,1.0,MithralPQ,1146240.0,4.0,114624.0,0.5341603777847846,softmax,0.944177379596124,0.002889826981117949,ucr UWaveGestureLibraryX k=128,0,-0.2555165969506527,1.329508017179843,-0.3658893704414368,1.1719920635223389
320,1,2850,2020-01-28T01_37_45,0.5,0.5,0.8952518383703645,0.8977791885449076,,1.0,MithralPQ,912000.0,4.0,11400.0,0.2518442691347566,softmax,2.7088457789771287,0.0015791510231792927,ucr FreezerRegularTrain k=128,0,-0.5660122366425496,3.279639465290753,-0.5646350979804993,3.6934108734130864
320,7,175,2020-01-28T01_37_45,0.5828571428571429,0.84,0.7815362183697,0.9166465134024744,,1.0,MithralPQ,56000.0,4.0,4900.0,0.3900239869539618,softmax,3.3562522632805045,0.000541576009709388,ucr Fish k=128,0,-3.518983918460424,2.933469919451055,-3.53051495552063,2.3759691715240483
320,1,291,2020-01-28T01_37_45,0.3161512027491409,0.3161512027491409,0.8000919182156607,0.8809183345926938,,1.0,MithralPQ,93120.0,4.0,1164.0,0.3690325973826661,softmax,0.5432422743723592,0.00046602301881648606,ucr ProximalPhalanxOutlineCorrect k=128,0,0.955491157472701,1.2132894308848343,0.8422815799713135,0.9443475008010864
320,42,1965,2020-01-28T01_37_45,0.4661577608142494,0.9150127226463104,0.8667902892867979,0.975863209835228,,1.0,MithralPQ,628800.0,4.0,330120.0,0.24898464784447755,softmax,4.931736320506678,0.006304080015979707,ucr NonInvasiveFetalECGThorax2 k=128,0,-9.142095358353814,4.450549538134874,-9.097081184387207,3.9199614524841313
320,8,3582,2020-01-28T01_37_45,0.5005583472920156,0.5223338916806254,0.7295678145346315,0.7710626198764898,,1.0,MithralPQ,1146240.0,4.0,114624.0,0.4723545029186131,softmax,1.2514145237038312,0.004135630006203428,ucr UWaveGestureLibraryY k=128,0,-0.6427678578369626,1.6276707744597358,-0.7363063097000122,1.2466588020324707
320,14,1690,2020-01-28T01_37_45,0.2952662721893491,0.7982248520710059,0.3989125948611548,0.8128235719719286,,1.0,MithralPQ,540800.0,4.0,94640.0,0.8633147430995323,softmax,29.95103081432929,0.002352965006139129,ucr FaceAll k=128,0,-7.296804592497042,5.890081555745024,-7.272212982177732,3.2317383289337163
320,3,8236,2020-01-28T01_37_45,0.8580621661000486,0.8796745993200583,0.9696742369383302,0.974381261894498,,1.0,MithralPQ,2635520.0,4.0,98832.0,0.06052634567765482,softmax,6.7637268655747365,0.00453789098537527,ucr StarLightCurves k=128,0,-4.5006223354466455,10.571115155962168,-4.415718078613281,9.96538257598877
320,7,7711,2020-01-28T01_37_45,0.2614446894047465,0.3278433406821424,0.6970776330250807,0.7878631424024546,,1.0,MithralPQ,2467520.0,4.0,215908.0,0.5166370186902812,softmax,1.0960153351326876,0.007452206016751006,ucr ElectricDevices k=128,0,-0.8762941162359731,1.4565169887632543,-0.9376152157783508,0.9745373129844666
320,1,139,2020-01-28T01_37_45,0.7482014388489209,0.7482014388489209,0.271313674710317,0.16368983777475174,,1.0,MithralPQ,44480.0,4.0,556.0,1.2139307475348653,softmax,25.50605981541921,0.00031992600997909904,ucr Earthquakes k=128,0,-0.2571796657461157,4.583790192329906,-2.715142250061035,1.242952585220337
320,1,180,2020-01-28T01_37_45,0.5,0.5,0.7266542344827941,0.7417898998959378,,1.0,MithralPQ,57600.0,4.0,720.0,0.5079650105835335,softmax,22.594002316969128,0.00032741500763222575,ucr PowerCons k=128,0,2.390423561832661,6.669291275376563,1.1951383352279663,5.261201858520508
320,6,205,2020-01-28T01_37_45,0.7121951219512195,0.8048780487804879,0.9764894107508042,0.9890215490462856,,1.0,MithralPQ,65600.0,4.0,4920.0,0.046817347242610816,softmax,0.5611080948171512,0.0005282069905661047,ucr ProximalPhalanxTW k=128,0,-3.692802992845935,3.4619426247785365,-3.6966538429260254,3.3160004615783687
320,5,308,2020-01-28T01_37_47,0.40584415584415584,0.43506493506493504,0.7603048845857252,0.8840399649140223,,1.0,MithralPQ,98560.0,8.0,12320.0,0.4377416555464703,softmax,2.352662177956483,0.0008852719911374153,ucr Haptics k=128,0,-2.2845338956574714,2.3183064702488867,-2.2855000495910645,2.054073095321656
320,6,300,2020-01-28T01_37_47,0.6666666666666666,0.76,0.6675073122605872,0.6626148524187365,,1.0,MithralPQ,96000.0,8.0,14400.0,0.6101572140366524,softmax,6.201580747632343,0.0012265790137462318,ucr SyntheticControl k=128,0,-0.2863902148787604,3.1880881878128524,-0.8002195954322815,2.677931308746338
320,5,77,2020-01-28T01_37_47,0.2727272727272727,0.2987012987012987,0.36021218279210904,0.3659241357673923,,1.0,MithralPQ,24640.0,8.0,3080.0,0.9994308213889896,softmax,10.035247440962774,0.0007357730064541101,ucr Worms k=128,0,-0.26320113803405226,3.1687477877034773,-0.7706263065338135,2.161052942276001
320,1,250,2020-01-28T01_37_47,0.5,0.5,0.1507909207169406,0.1730142462182844,,1.0,MithralPQ,80000.0,8.0,2000.0,1.1338097065948791,softmax,12.366012577826133,0.0005938340036664157,ucr Computers k=128,0,-0.3261776846561688,3.3025146787337967,-0.5754592418670654,1.780666708946228
320,26,130,2020-01-28T01_37_47,0.2230769230769231,0.2769230769230769,0.7792234307544614,0.9451425274351122,,1.0,MithralPQ,41600.0,8.0,27040.0,0.4755191195211966,softmax,5.8390949610908685,0.001694521022727713,ucr GestureMidAirD3 k=128,0,-6.187240627949071,3.5041991288211074,-5.23089075088501,3.0483608245849614
320,8,3582,2020-01-28T01_37_47,0.7252931323283082,0.7867113344500279,0.6664179173779562,0.7551251234335787,,1.0,MithralPQ,1146240.0,8.0,229248.0,0.6007533172973412,softmax,5.574888751669018,0.005445526010589674,ucr UWaveGestureLibraryAll k=128,0,-1.6696311847728422,3.0462813656145427,-1.8986705541610718,2.6333260536193848
