Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,   4,  0.150,    (5x5),   0.684, (1.415e+08/s),   0.684, (1.415e+08/s),   0.683, (1.417e+08/s),   0.680, (1.424e+08/s),   0.679, (1.426e+08/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,   4,  0.200,    (5x5),   0.912, (1.061e+08/s),   0.912, (1.061e+08/s),   0.913, (1.060e+08/s),   0.912, (1.061e+08/s),   0.912, (1.061e+08/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,   4,  0.250,    (5x5),   1.151, (8.410e+07/s),   1.151, (8.410e+07/s),   1.151, (8.410e+07/s),   1.151, (8.410e+07/s),   1.150, (8.417e+07/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,   4,  0.300,    (5x5),   1.335, (7.251e+07/s),   1.333, (7.262e+07/s),   1.334, (7.256e+07/s),   1.334, (7.256e+07/s),   1.334, (7.256e+07/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,   4,  0.350,    (5x5),   1.537, (6.298e+07/s),   1.537, (6.298e+07/s),   1.536, (6.302e+07/s),   1.536, (6.302e+07/s),   1.536, (6.302e+07/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,   4,  0.400,    (5x5),   1.756, (5.513e+07/s),   1.755, (5.516e+07/s),   1.757, (5.509e+07/s),   1.756, (5.513e+07/s),   1.756, (5.513e+07/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,   4,  0.350,    (5x5),   1.541, (6.282e+07/s),   1.541, (6.282e+07/s),   1.541, (6.282e+07/s),   1.540, (6.286e+07/s),   1.541, (6.282e+07/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,   8,  0.010,    (5x5),   0.206, (4.699e+08/s),   0.206, (4.699e+08/s),   0.206, (4.699e+08/s),   0.206, (4.699e+08/s),   0.206, (4.699e+08/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,   8,  0.025,    (5x5),   0.318, (3.044e+08/s),   0.317, (3.054e+08/s),   0.317, (3.054e+08/s),   0.317, (3.054e+08/s),   0.318, (3.044e+08/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,   8,  0.050,    (5x5),   0.522, (1.854e+08/s),   0.522, (1.854e+08/s),   0.523, (1.851e+08/s),   0.522, (1.854e+08/s),   0.522, (1.854e+08/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,   8,  0.100,    (5x5),   0.984, (9.837e+07/s),   0.984, (9.837e+07/s),   0.983, (9.847e+07/s),   0.983, (9.847e+07/s),   0.982, (9.857e+07/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,   8,  0.150,    (5x5),   1.404, (6.895e+07/s),   1.404, (6.895e+07/s),   1.404, (6.895e+07/s),   1.404, (6.895e+07/s),   1.405, (6.890e+07/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,   8,  0.200,    (5x5),   1.836, (5.272e+07/s),   1.836, (5.272e+07/s),   1.835, (5.275e+07/s),   1.836, (5.272e+07/s),   1.837, (5.269e+07/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,  16,  0.010,    (5x5),   0.419, (2.310e+08/s),   0.418, (2.316e+08/s),   0.417, (2.321e+08/s),   0.417, (2.321e+08/s),   0.421, (2.299e+08/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,  16,  0.025,    (5x5),   0.679, (1.426e+08/s),   0.680, (1.424e+08/s),   0.679, (1.426e+08/s),   0.679, (1.426e+08/s),   0.679, (1.426e+08/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,  16,  0.050,    (5x5),   1.147, (8.439e+07/s),   1.147, (8.439e+07/s),   1.147, (8.439e+07/s),   1.147, (8.439e+07/s),   1.146, (8.447e+07/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,  32,  0.010,    (5x5),   1.030, (9.398e+07/s),   1.026, (9.435e+07/s),   1.025, (9.444e+07/s),   1.025, (9.444e+07/s),   0.939, (1.031e+08/s)
Caltech5x5, sparse sketch fixedW, N D M d f:,  48400,  75,   2,  32,  0.025,    (5x5),   1.603, (6.039e+07/s),   1.605, (6.031e+07/s),   1.606, (6.027e+07/s),   1.604, (6.035e+07/s),   1.604, (6.035e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.010,   (5x5),   0.051, (1.961e+09/s),   0.052, (1.923e+09/s),   0.052, (1.923e+09/s),   0.052, (1.923e+09/s),   0.051, (1.961e+09/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.025,   (5x5),   0.076, (1.316e+09/s),   0.075, (1.333e+09/s),   0.076, (1.316e+09/s),   0.076, (1.316e+09/s),   0.076, (1.316e+09/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.050,   (5x5),   0.118, (8.475e+08/s),   0.118, (8.475e+08/s),   0.118, (8.475e+08/s),   0.118, (8.475e+08/s),   0.118, (8.475e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.100,   (5x5),   0.209, (4.785e+08/s),   0.209, (4.785e+08/s),   0.209, (4.785e+08/s),   0.209, (4.785e+08/s),   0.210, (4.762e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.150,   (5x5),   0.304, (3.289e+08/s),   0.305, (3.279e+08/s),   0.305, (3.279e+08/s),   0.304, (3.289e+08/s),   0.303, (3.300e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.200,   (5x5),   0.416, (2.404e+08/s),   0.415, (2.410e+08/s),   0.415, (2.410e+08/s),   0.415, (2.410e+08/s),   0.415, (2.410e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.250,   (5x5),   0.537, (1.862e+08/s),   0.537, (1.862e+08/s),   0.537, (1.862e+08/s),   0.538, (1.859e+08/s),   0.537, (1.862e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.300,   (5x5),   0.663, (1.508e+08/s),   0.662, (1.511e+08/s),   0.662, (1.511e+08/s),   0.661, (1.513e+08/s),   0.662, (1.511e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.350,   (5x5),   0.790, (1.266e+08/s),   0.789, (1.267e+08/s),   0.789, (1.267e+08/s),   0.789, (1.267e+08/s),   0.789, (1.267e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.400,   (5x5),   0.915, (1.093e+08/s),   0.914, (1.094e+08/s),   0.916, (1.092e+08/s),   0.914, (1.094e+08/s),   0.915, (1.093e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.350,   (5x5),   0.787, (1.271e+08/s),   0.787, (1.271e+08/s),   0.786, (1.272e+08/s),   0.786, (1.272e+08/s),   0.786, (1.272e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.500,   (5x5),   1.173, (8.525e+07/s),   1.172, (8.532e+07/s),   1.172, (8.532e+07/s),   1.172, (8.532e+07/s),   1.172, (8.532e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.600,   (5x5),   1.378, (7.257e+07/s),   1.378, (7.257e+07/s),   1.377, (7.262e+07/s),   1.378, (7.257e+07/s),   1.377, (7.262e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.700,   (5x5),   1.591, (6.285e+07/s),   1.591, (6.285e+07/s),   1.591, (6.285e+07/s),   1.591, (6.285e+07/s),   1.590, (6.289e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.800,   (5x5),   1.825, (5.479e+07/s),   1.824, (5.482e+07/s),   1.822, (5.488e+07/s),   1.824, (5.482e+07/s),   1.823, (5.485e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  0.900,   (5x5),   2.068, (4.836e+07/s),   2.070, (4.831e+07/s),   2.070, (4.831e+07/s),   2.067, (4.838e+07/s),   2.069, (4.833e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   2,  1.000,   (5x5),   2.321, (4.308e+07/s),   2.322, (4.307e+07/s),   2.322, (4.307e+07/s),   2.320, (4.310e+07/s),   2.322, (4.307e+07/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.010,   (5x5),   0.076, (1.316e+09/s),   0.076, (1.316e+09/s),   0.076, (1.316e+09/s),   0.076, (1.316e+09/s),   0.076, (1.316e+09/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.025,   (5x5),   0.127, (7.874e+08/s),   0.127, (7.874e+08/s),   0.127, (7.874e+08/s),   0.127, (7.874e+08/s),   0.127, (7.874e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.050,   (5x5),   0.221, (4.525e+08/s),   0.219, (4.566e+08/s),   0.220, (4.545e+08/s),   0.221, (4.525e+08/s),   0.221, (4.525e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.100,   (5x5),   0.430, (2.326e+08/s),   0.425, (2.353e+08/s),   0.425, (2.353e+08/s),   0.424, (2.358e+08/s),   0.432, (2.315e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.150,   (5x5),   0.672, (1.488e+08/s),   0.672, (1.488e+08/s),   0.673, (1.486e+08/s),   0.672, (1.488e+08/s),   0.673, (1.486e+08/s)
Cifar10, sparse sketch fixedW, N D M d f:,  10000, 512,  10,   4,  0.200,   (5x5),   0.924, (1.082e+08/s),   0.923, (1.083e+08/s),   0.923, (1.083e+08/s),   0.925, (1.081e+08/s),   0.924, (1.082e+08/s)
