------------------------ Caltech3x3
Caltech5x5, blas matmul              , N D M:,    48400,  75,   2,  -1, (5x10):,  1.3520, (7.1598e+07/s),  1.3540, (7.1492e+07/s),  1.3430, (7.2077e+07/s),  1.3420, (7.2131e+07/s),  1.3400, (7.2239e+07/s)
Caltech5x5, our matmul               , N D M:,    48400,  75,   2,  -1, (5x10):,  0.7160, (1.3520e+08/s),  0.6890, (1.4049e+08/s),  0.6660, (1.4535e+08/s),  0.6590, (1.4689e+08/s),  0.6610, (1.4644e+08/s)
------------------------ Cifar10
Cifar10, blas sketch matmul       , N D M d:,  10000, 512,  10,   2,    (5x10):,  4.6170, (2.1659e+07/s),  4.6510, (2.1501e+07/s),  4.5750, (2.1858e+07/s),  4.6130, (2.1678e+07/s),  4.6060, (2.1711e+07/s)
Cifar10, our sketch matmul        , N D M d:,  10000, 512,  10,   2,    (5x10):,  1.0560, (9.4697e+07/s),  1.0310, (9.6993e+07/s),  1.0360, (9.6525e+07/s),  1.0370, (9.6432e+07/s),  1.0370, (9.6432e+07/s)
Cifar10, blas sketch fixedW matmul, N D M d:,  10000, 512,  10,   2,    (5x10):,  4.5210, (2.2119e+07/s),  4.7880, (2.0886e+07/s),  4.5890, (2.1791e+07/s),  4.6040, (2.1720e+07/s),  4.5950, (2.1763e+07/s)
Cifar10, our sketch fixedW matmul , N D M d:,  10000, 512,  10,   2,    (5x10):,  1.0350, (9.6618e+07/s),  1.0180, (9.8232e+07/s),  1.0190, (9.8135e+07/s),  1.0410, (9.6061e+07/s),  1.0410, (9.6061e+07/s)
Cifar10, blas sketch matmul       , N D M d:,  10000, 512,  10,   4,    (5x10):,  4.2810, (2.3359e+07/s),  4.4200, (2.2624e+07/s),  4.3390, (2.3047e+07/s),  4.3520, (2.2978e+07/s),  4.3580, (2.2946e+07/s)
Cifar10, our sketch matmul        , N D M d:,  10000, 512,  10,   4,    (5x10):,  2.2040, (4.5372e+07/s),  2.1160, (4.7259e+07/s),  2.1020, (4.7574e+07/s),  2.1000, (4.7619e+07/s),  2.1020, (4.7574e+07/s)
Cifar10, blas sketch fixedW matmul, N D M d:,  10000, 512,  10,   4,    (5x10):,  4.4320, (2.2563e+07/s),  4.4530, (2.2457e+07/s),  4.3350, (2.3068e+07/s),  4.3340, (2.3073e+07/s),  4.2670, (2.3436e+07/s)
Cifar10, our sketch fixedW matmul , N D M d:,  10000, 512,  10,   4,    (5x10):,  2.1000, (4.7619e+07/s),  2.1110, (4.7371e+07/s),  2.2170, (4.5106e+07/s),  2.2180, (4.5086e+07/s),  2.1100, (4.7393e+07/s)
Cifar10, blas sketch matmul       , N D M d:,  10000, 512,  10,   8,    (5x10):,  4.7160, (2.1204e+07/s),  4.7150, (2.1209e+07/s),  4.8650, (2.0555e+07/s),  4.8880, (2.0458e+07/s),  4.7680, (2.0973e+07/s)
Cifar10, our sketch matmul        , N D M d:,  10000, 512,  10,   8,    (5x10):,  2.9190, (3.4258e+07/s),  2.8960, (3.4530e+07/s),  2.9180, (3.4270e+07/s),  2.8970, (3.4518e+07/s),  2.8850, (3.4662e+07/s)
Cifar10, blas sketch fixedW matmul, N D M d:,  10000, 512,  10,   8,    (5x10):,  4.7140, (2.1213e+07/s),  4.7760, (2.0938e+07/s),  4.7140, (2.1213e+07/s),  4.7010, (2.1272e+07/s),  4.6880, (2.1331e+07/s)
Cifar10, our sketch fixedW matmul , N D M d:,  10000, 512,  10,   8,    (5x10):,  2.9000, (3.4483e+07/s),  2.8880, (3.4626e+07/s),  2.8870, (3.4638e+07/s),  2.8880, (3.4626e+07/s),  2.8760, (3.4771e+07/s)
Cifar10, blas sketch fixedW matmul, N D M d:,  10000, 512,  10,  16,    (5x10):,  5.5930, (1.7879e+07/s),  5.7900, (1.7271e+07/s),  5.6120, (1.7819e+07/s),  5.7190, (1.7486e+07/s),  5.6750, (1.7621e+07/s)
Cifar10, our sketch fixedW matmul , N D M d:,  10000, 512,  10,  16,    (5x10):,  5.2770, (1.8950e+07/s),  5.2140, (1.9179e+07/s),  5.2140, (1.9179e+07/s),  5.2110, (1.9190e+07/s),  5.2120, (1.9186e+07/s)
Cifar10, blas sketch fixedW matmul, N D M d:,  10000, 512,  10,  32,    (5x10):,  7.6030, (1.3153e+07/s),  7.6830, (1.3016e+07/s),  7.4150, (1.3486e+07/s),  7.5310, (1.3278e+07/s),  7.6870, (1.3009e+07/s)
Cifar10, our sketch fixedW matmul , N D M d:,  10000, 512,  10,  32,    (5x10):,  9.4910, (1.0536e+07/s),  9.4370, (1.0597e+07/s),  9.1740, (1.0900e+07/s),  9.1740, (1.0900e+07/s),  9.2100, (1.0858e+07/s)
Cifar10, blas sketch fixedW matmul, N D M d:,  10000, 512,  10,  64,    (5x10):, 11.8150, (8.4638e+06/s), 11.2640, (8.8778e+06/s), 11.1870, (8.9389e+06/s), 11.2170, (8.9150e+06/s), 11.2880, (8.8590e+06/s)
Cifar10, our sketch fixedW matmul , N D M d:,  10000, 512,  10,  64,    (5x10):, 17.9590, (5.5682e+06/s), 17.9030, (5.5857e+06/s), 17.9500, (5.5710e+06/s), 17.7860, (5.6224e+06/s), 17.8980, (5.5872e+06/s)
Cifar10, blas sketch fixedW matmul, N D M d:,  10000, 512,  10, 128,    (5x10):, 18.2190, (5.4888e+06/s), 18.2730, (5.4726e+06/s), 18.2440, (5.4813e+06/s), 18.2600, (5.4765e+06/s), 18.2600, (5.4765e+06/s)
Cifar10, our sketch fixedW matmul , N D M d:,  10000, 512,  10, 128,    (5x10):, 35.3390, (2.8297e+06/s), 35.4390, (2.8218e+06/s), 35.3120, (2.8319e+06/s), 35.6250, (2.8070e+06/s), 35.4090, (2.8241e+06/s)
Cifar10, blas matmul              , N D M:,    10000, 512,  10,  -1,    (5x10):,  5.3340, (1.8748e+07/s),  5.2620, (1.9004e+07/s),  5.3480, (1.8699e+07/s),  5.2300, (1.9120e+07/s),  5.2310, (1.9117e+07/s)
Cifar10, our matmul               , N D M:,    10000, 512,  10,  -1,    (5x10):,  3.5720, (2.7996e+07/s),  3.5710, (2.8003e+07/s),  3.5610, (2.8082e+07/s),  3.6100, (2.7701e+07/s),  3.6080, (2.7716e+07/s)
------------------------ Cifar100
Cifar100, blas sketch matmul       , N D M d:,  10000, 512, 100,   2,   (5x10):,  5.1830, (1.9294e+08/s),  5.2000, (1.9231e+08/s),  5.0420, (1.9833e+08/s),  5.1730, (1.9331e+08/s),  5.0200, (1.9920e+08/s)
Cifar100, our sketch matmul        , N D M d:,  10000, 512, 100,   2,   (5x10):,  1.4300, (6.9930e+08/s),  1.4310, (6.9881e+08/s),  1.4300, (6.9930e+08/s),  1.4310, (6.9881e+08/s),  1.4560, (6.8681e+08/s)
Cifar100, blas sketch fixedW matmul, N D M d:,  10000, 512, 100,   2,   (5x10):,  5.1620, (1.9372e+08/s),  5.1630, (1.9369e+08/s),  5.1630, (1.9369e+08/s),  5.1590, (1.9384e+08/s),  5.1620, (1.9372e+08/s)
Cifar100, our sketch fixedW matmul , N D M d:,  10000, 512, 100,   2,   (5x10):,  1.3220, (7.5643e+08/s),  1.3260, (7.5415e+08/s),  1.3300, (7.5188e+08/s),  1.3210, (7.5700e+08/s),  1.3220, (7.5643e+08/s)
Cifar100, blas sketch matmul       , N D M d:,  10000, 512, 100,   4,   (5x10):,  4.9070, (2.0379e+08/s),  4.8110, (2.0786e+08/s),  4.9050, (2.0387e+08/s),  4.8390, (2.0665e+08/s),  4.7850, (2.0899e+08/s)
