D,M,N,__pyience_timestamp__,acc-1nn-raw,acc_amm,acc_amm_1nn,acc_amm_rbf,acc_orig,acc_orig_1nn,acc_orig_rbf,alpha,canCheat,corr,cossim,d,lut_work_const,method,muls,ncodebooks,nlookups,nnz,normalized_mse,raw_mse,secs,sparsity,task_id,trial,y_mean,y_std,yhat_mean,yhat_std
320,256,3582,2020-01-03T13_34_39,0.9481,0.09547738693467336,0.09547738693467336,0.09547738693467336,0.9137353433835846,0.9137353433835846,0.9137353433835846,,,0.1836159974336624,0.18333862721920013,1.0,,HashJL,2145152.0,,,,1.4083534479141235,13864.9814453125,0.010625588009133937,,ucr UWaveGestureLibraryAll k=256,0,6.354305744171143,99.2210464477539,0.12903030216693878,83.89434051513672
320,256,370,2020-01-03T13_34_39,0.9459,0.5918918918918918,0.5621621621621622,0.5918918918918918,0.954054054054054,0.9243243243243244,0.954054054054054,,,0.31563276052474976,0.4819121360778809,1.0,,HashJL,295040.0,,,,618.0000610351562,93489.9140625,0.0015409299958264455,,ucr Strawberry k=256,0,310.315673828125,12.299518585205078,4.820508003234863,9.021986961364746
320,256,6164,2020-01-03T13_34_39,0.9955,0.14130434782608695,0.17667099286177804,0.14130434782608695,0.9918883841661259,0.9918883841661259,0.9918883841661259,,,0.11156849563121796,0.11671525239944458,1.0,,HashJL,3632384.0,,,,1.0672142505645752,38184.3359375,0.0199187889957102,,ucr Wafer k=256,0,37.989463806152344,189.1545562744141,2.2889537811279297,60.7983283996582
320,256,391,2020-01-03T13_34_39,0.6113,0.020460358056265983,0.020460358056265983,0.020460358056265983,0.4245524296675192,0.5856777493606138,0.4245524296675192,,,-0.3343929946422577,0.9698888063430786,1.0,,HashJL,307136.0,,,,166.75987243652344,67239.8515625,0.0017133310029748827,,ucr Adiac k=256,0,309.77801513671875,20.08017921447754,51.79889678955078,11.410183906555176
320,256,3000,2020-01-03T13_34_39,0.8303,0.4763333333333333,0.4776666666666667,0.4763333333333333,0.805,0.807,0.805,,,0.7026062607765198,0.7180521488189697,1.0,,HashJL,1809920.0,,,,3.2085931301116943,83523.703125,0.00717280300159473,,ucr Yoga k=256,0,81.62687683105469,161.342041015625,95.04385375976562,378.2423400878906
320,256,700,2020-01-03T13_34_39,0.5686,0.11,0.10571428571428572,0.11,0.2885714285714286,0.2885714285714286,0.2885714285714286,,,0.2801060378551483,0.4310920238494873,1.0,,HashJL,485120.0,,,,9.074769973754883,22409.595703125,0.0023465779959224164,,ucr AllGestureWiimoteY k=256,0,-83.74156951904297,49.69345474243164,-56.34315872192383,153.14312744140625
320,256,600,2020-01-03T13_34_39,0.7517,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.6533333333333333,0.6533333333333333,0.6533333333333333,,,0.2935733497142792,0.3479155302047729,1.0,,HashJL,427520.0,,,,1.0845929384231567,21236.369140625,0.001232537004398182,,ucr ShapesAll k=256,0,45.6900405883789,139.92868041992188,24.54984474182129,94.90252685546876
320,256,154,2020-01-03T13_34_39,0.513,0.2922077922077922,0.3051948051948052,0.2922077922077922,0.5714285714285714,0.3181818181818182,0.5714285714285714,,,0.3566379547119141,0.518000066280365,1.0,,HashJL,170624.0,,,,1990.7763671875,90457.703125,0.0008864470000844449,,ucr MiddlePhalanxTW k=256,0,311.07952880859375,6.7408013343811035,10.795427322387695,18.136455535888672
320,256,700,2020-01-03T13_34_39,0.5157,0.1,0.1,0.1,0.21,0.21,0.21,,,0.18053635954856875,0.5154544115066528,1.0,,HashJL,485120.0,,,,6.15494966506958,18203.927734375,0.0018557919975137336,,ucr AllGestureWiimoteX k=256,0,-146.25074768066406,54.38389205932617,-30.65704727172852,54.32456970214844
320,256,291,2020-01-03T13_34_39,0.7663,0.42955326460481097,0.42955326460481097,0.42955326460481097,0.8075601374570447,0.7938144329896907,0.8075601374570447,,,0.19538655877113345,0.9918609261512756,1.0,,HashJL,249536.0,,,,222.38108825683602,10208.8837890625,0.001362658993457444,,ucr MiddlePhalanxOutlineCorrect k=256,0,310.6649169921875,6.775482177734375,213.4193115234375,27.932321548461914
320,256,1320,2020-01-03T13_34_39,0.6652,0.4916666666666666,0.4909090909090909,0.4916666666666666,0.6598484848484848,0.6598484848484848,0.6598484848484848,,,0.1436525732278824,0.14365294575691226,1.0,,HashJL,842240.0,,,,3.2838683128356934,11559.6171875,0.004792760999407618,,ucr FordA k=256,0,-0.043992944061756134,59.33061599731445,-0.04355686530470848,98.59039306640624
320,256,625,2020-01-03T13_34_39,0.7888,0.0592,0.0592,0.0592,0.7312,0.7296,0.7312,,,0.5082941055297852,0.9256154894828796,1.0,,HashJL,441920.0,,,,5.694337368011475,34372.72265625,0.0021163479977985844,,ucr SwedishLeaf k=256,0,231.4257049560547,77.69361877441406,349.2301940917969,166.0537872314453
320,256,390,2020-01-03T13_34_39,0.5667,0.07179487179487179,0.06923076923076922,0.07179487179487179,0.5282051282051282,0.5282051282051282,0.5282051282051282,,,0.7112216949462891,0.711518406867981,1.0,,HashJL,306560.0,,,,22.277603149414066,236099.71875,0.001478810008848086,,ucr CricketY k=256,0,3.273430824279785,102.94695281982422,17.90519905090332,553.4768676757811
320,256,390,2020-01-03T13_34_39,0.5769,0.07179487179487179,0.06923076923076922,0.07179487179487179,0.4974358974358975,0.4974358974358975,0.4974358974358975,,,0.14218437671661374,0.14218266308307648,1.0,,HashJL,306560.0,,,,2.005676746368408,20875.5625,0.0014481849939329552,,ucr CricketX k=256,0,0.4071867465972901,102.0207748413086,-0.01628534495830536,117.8380355834961
320,256,375,2020-01-03T13_34_39,0.36,0.336,0.344,0.336,0.3973333333333333,0.4,0.3973333333333333,,,0.3193476498126984,0.3138633072376251,1.0,,HashJL,297920.0,,,,3.399237632751465,19599.90234375,0.0010986349952872845,,ucr ScreenType k=256,0,30.57592010498047,75.9339828491211,6.839069843292236,141.97157287597656
320,256,375,2020-01-03T13_34_39,0.34130000000000005,0.31733333333333336,0.31733333333333336,0.31733333333333336,0.336,0.336,0.336,,,0.07107358425855638,0.07086292654275894,1.0,,HashJL,297920.0,,,,44.18882369995117,12437.9345703125,0.001379242996335961,,ucr SmallKitchenAppliances k=256,0,1.3113917112350464,16.77713966369629,0.0078078615479171285,111.44750213623048
320,256,16800,2020-01-03T13_34_39,0.7117,0.07708333333333334,0.07708333333333334,0.07708333333333334,0.5064880952380952,0.5060119047619047,0.5064880952380952,,,0.2798387408256531,0.3092655539512634,1.0,,HashJL,9758720.0,,,,1.6537144184112549,31036.060546875,0.06383422200451605,,ucr Crop k=256,0,29.5390682220459,136.99446105957028,30.772279739379893,155.53883361816406
320,256,2439,2020-01-03T13_34_39,0.8475,0.1016810168101681,0.1016810168101681,0.1016810168101681,0.7888478884788848,0.7888478884788848,0.7888478884788848,,,0.2373401075601577,0.7790918946266174,1.0,,HashJL,1486784.0,,,,6.859068870544434,24009.109375,0.012499401011154987,,ucr MelbournePedestrian k=256,0,235.88812255859366,59.16371536254883,166.07293701171875,139.86630249023438
320,256,450,2020-01-03T13_34_39,0.3689,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4733333333333333,0.48,0.4733333333333333,,,0.0710182785987854,0.02784278243780136,1.0,,HashJL,341120.0,,,,9.44780731201172,8341.0712890625,0.0013261979911476376,,ucr SemgHandMovementCh2 k=256,0,82.2909164428711,29.71292495727539,0.1138349398970604,28.748327255249023
320,256,3582,2020-01-03T13_34_39,0.6496,0.17587939698492466,0.175321049692909,0.17587939698492466,0.6147403685092128,0.6150195421552206,0.6147403685092128,,,0.005005980376154184,0.00500178337097168,1.0,,HashJL,2145152.0,,,,97800717074432.0,8.17405925288209e+26,0.011781111999880522,,ucr UWaveGestureLibraryZ k=256,0,3885.149658203125,2890998.5,-87924555776.0,28590198489088.0
320,256,1965,2020-01-03T13_34_39,0.8290000000000001,0.04885496183206107,0.04885496183206107,0.04885496183206107,0.7256997455470738,0.7119592875318066,0.7256997455470738,,,0.3416704833507538,0.043582651764154434,1.0,,HashJL,1213760.0,,,,235.7625274658203,88372.671875,0.004754517998662777,,ucr NonInvasiveFetalECGThorax1 k=256,0,296.91717529296875,19.3607234954834,0.33098605275154114,15.462093353271484
320,256,450,2020-01-03T13_34_39,0.4044,0.2,0.2,0.2,0.7044444444444444,0.6955555555555556,0.7044444444444444,,,0.043670687824487686,0.0954863578081131,1.0,,HashJL,341120.0,,,,9.779626846313477,8470.275390625,0.001579894989845343,,ucr SemgHandSubjectCh2 k=256,0,83.46907806396484,29.429821014404297,3.012640476226806,34.938953399658196
320,256,154,2020-01-03T13_34_39,0.5195000000000001,0.18831168831168832,0.18831168831168832,0.18831168831168832,0.5584415584415584,0.4545454545454545,0.5584415584415584,,,-0.01741466298699379,0.9837559461593628,1.0,,HashJL,170624.0,,,,131.7918701171875,4834.1611328125,0.001022892989567481,,ucr MiddlePhalanxOutlineAgeGroup k=256,0,310.45269775390625,6.056423664093018,259.686767578125,47.01472091674805
320,256,276,2020-01-03T13_34_39,0.7174,0.42028985507246375,0.4166666666666667,0.42028985507246375,0.7246376811594203,0.6702898550724637,0.7246376811594203,,,0.2810516655445099,0.9017375707626344,1.0,,HashJL,240896.0,,,,111.79295349121094,54469.91796875,0.0007887739920988679,,ucr DistalPhalanxOutlineCorrect k=256,0,295.72747802734375,22.0734977722168,64.77302551269531,32.30386734008789
320,256,139,2020-01-03T13_34_39,0.6331,0.2805755395683453,0.2805755395683453,0.2805755395683453,0.6258992805755396,0.6330935251798561,0.6258992805755396,,,0.03374213725328445,0.8883415460586548,1.0,,HashJL,161984.0,,,,332.6510314941406,69817.5546875,0.0010210299951722843,,ucr DistalPhalanxTW k=256,0,300.71392822265625,14.487314224243164,37.55831909179688,19.384347915649414
320,256,4500,2020-01-03T13_34_39,0.9249,0.5817777777777777,0.5817777777777777,0.5817777777777777,0.9231111111111112,0.9222222222222224,0.9231111111111112,,,0.6005567312240601,0.8408512473106384,1.0,,HashJL,2673920.0,,,,14.977816581726074,165021.125,0.01762869600497652,,ucr ECG5000 k=256,0,168.31423950195312,104.96524047851562,412.443603515625,376.6900939941406
320,256,370,2020-01-03T13_34_39,0.8622,0.8,0.8054054054054054,0.8,0.8567567567567568,0.8297297297297297,0.8567567567567568,,,0.3772227466106415,0.08773042261600494,1.0,,HashJL,295040.0,,,,203.23562622070312,92488.7421875,0.001560892997076735,,ucr HandOutlines k=256,0,304.16436767578125,21.3326358795166,0.706298828125,11.455414772033693
320,256,700,2020-01-03T13_34_39,0.4543,0.08714285714285715,0.08714285714285715,0.08714285714285715,0.4328571428571429,0.4328571428571429,0.4328571428571429,,,0.05214182287454605,0.046327825635671616,1.0,,HashJL,485120.0,,,,8.598695755004883,27745.322265625,0.0018452369986334816,,ucr AllGestureWiimoteZ k=256,0,3.386338472366333,56.80395889282226,-14.71137237548828,158.5249481201172
320,256,810,2020-01-03T13_34_39,0.6062000000000001,0.5049382716049383,0.5049382716049383,0.5049382716049383,0.5407407407407407,0.5407407407407407,0.5407407407407407,,,0.13392247259616852,0.1339227855205536,1.0,,HashJL,548480.0,,,,5.029250621795653,14204.7412109375,0.0018147369992220774,,ucr FordB k=256,0,-0.02284233644604684,53.14532089233398,-0.09255668520927428,114.03305053710938
320,256,455,2020-01-03T13_34_39,0.6308,0.1076923076923077,0.10989010989010987,0.1076923076923077,0.6043956043956044,0.6043956043956044,0.6043956043956044,,,0.3106505572795868,0.29501447081565857,1.0,,HashJL,344000.0,,,,4.4862027168273935,36358.171875,0.0010376949940109623,,ucr FiftyWords k=256,0,29.490009307861328,90.0246810913086,-0.12597912549972534,195.7718505859375
320,256,760,2020-01-03T13_34_39,0.6841999999999999,0.4421052631578947,0.4394736842105263,0.4421052631578947,0.6723684210526316,0.6710526315789473,0.6723684210526316,,,0.3033322393894196,0.19949164986610413,1.0,,HashJL,519680.0,,,,4.907706260681152,36824.3515625,0.0014744219952262938,,ucr MedicalImages k=256,0,161.3539276123047,86.62201690673828,6.679336071014402,104.2953643798828
320,256,205,2020-01-03T13_34_39,0.7854,0.4292682926829268,0.4292682926829268,0.4292682926829268,0.8536585365853658,0.4682926829268293,0.8536585365853658,,,0.1002585142850876,0.7862238883972168,1.0,,HashJL,200000.0,,,,4913.28955078125,95953.2265625,0.0008528350008418785,,ucr ProximalPhalanxOutlineAgeGroup k=256,0,314.1140441894531,4.419199466705322,4.39680814743042,3.464878797531128
320,256,362,2020-01-03T13_34_39,0.4171,0.055248618784530384,0.055248618784530384,0.055248618784530384,0.3839779005524862,0.3839779005524862,0.3839779005524862,,,0.20021651685237885,0.208299458026886,1.0,,HashJL,290432.0,,,,0.9792481660842896,30878.892578125,0.0009412540093762801,,ucr EOGHorizontalSignal k=256,0,23.744155883789066,177.57608032226562,1.9044395685195925,24.033390045166016
320,256,4000,2020-01-03T13_34_39,0.9068,0.2485,0.24875,0.2485,0.67775,0.67775,0.67775,,,0.27665606141090393,0.27665603160858154,1.0,,HashJL,2385920.0,,,,4.745918273925781,29869.05859375,0.012806033002561891,,ucr TwoPatterns k=256,0,-0.029357999563217163,79.33240509033203,0.017616935074329376,177.0512237548828
320,256,3840,2020-01-03T13_34_39,0.65,0.29921875,0.29296875,0.29921875,0.5885416666666666,0.5677083333333334,0.5885416666666666,,,0.19698207080364227,0.4140429794788361,1.0,,HashJL,2293760.0,,,,23.13418197631836,65126.2421875,0.009534753000480123,,ucr ChlorineConcentration k=256,0,258.67800903320307,53.058006286621094,9.094179153442383,21.77553367614746
320,256,858,2020-01-03T13_34_39,0.7611,0.5104895104895105,0.506993006993007,0.5104895104895105,0.7727272727272727,0.752913752913753,0.7727272727272727,,,0.08918454498052597,0.053906291723251336,1.0,,HashJL,576128.0,,,,398.0973205566406,93641.3046875,0.002090115012833849,,ucr PhalangesOutlinesCorrect k=256,0,305.83984375,15.336953163146973,0.2302811145782471,4.64577054977417
320,256,139,2020-01-03T13_34_39,0.6259,0.4244604316546763,0.4244604316546763,0.4244604316546763,0.6906474820143885,0.5323741007194245,0.6906474820143885,,,0.004863278940320015,0.9159826040267944,1.0,,HashJL,161984.0,,,,259.81436157226557,55299.0234375,0.000671175992465578,,ucr DistalPhalanxOutlineAgeGroup k=256,0,300.41583251953125,14.589055061340332,67.54983520507811,29.39005279541016
320,256,362,2020-01-03T13_34_39,0.442,0.09392265193370164,0.09116022099447514,0.09392265193370164,0.4116022099447514,0.4088397790055249,0.4116022099447514,,,0.37891557812690735,0.4088898897171021,1.0,,HashJL,290432.0,,,,1.3483585119247437,35227.33203125,0.0010414779972052204,,ucr EOGVerticalSignal k=256,0,42.00284194946289,161.6356658935547,34.827072143554695,174.38711547851562
320,256,390,2020-01-03T13_34_39,0.5871999999999999,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.5333333333333333,0.5333333333333333,0.5333333333333333,,,0.11905013769865035,0.11903976649045946,1.0,,HashJL,306560.0,,,,1.4195040464401243,14758.517578125,0.0014296510053100064,,ucr CricketZ k=256,0,0.700659990310669,101.9654541015625,-0.08628933876752852,79.2828598022461
320,256,375,2020-01-03T13_34_39,0.3947000000000001,0.32,0.32,0.32,0.368,0.368,0.368,,,0.07466292381286621,0.07466749846935272,1.0,,HashJL,297920.0,,,,30.764141082763672,18617.91015625,0.0012993480049772188,,ucr RefrigerationDevices k=256,0,0.6511308550834656,24.60045051574707,0.15829995274543762,136.05990600585938
320,256,537,2020-01-03T13_34_39,0.5233,0.18063314711359404,0.18063314711359404,0.18063314711359404,0.3407821229050279,0.3333333333333333,0.3407821229050279,,,0.5767358541488647,0.8026173114776611,1.0,,HashJL,391232.0,,,,21.971586227416992,380771.0625,0.0019040969928028066,,ucr PLAID k=256,0,125.04318237304688,131.64405822753906,675.5562133789062,333.1021423339844
320,256,2425,2020-01-03T13_34_39,0.8973,0.09237113402061856,0.09237113402061856,0.09237113402061856,0.8663917525773196,0.8663917525773196,0.8663917525773196,,,0.2803322672843933,0.3140004575252533,1.0,,HashJL,1478720.0,,,,3.0033810138702406,38292.984375,0.007515545003116131,,ucr MixedShapesRegularTrain k=256,0,85.3088607788086,112.91571807861328,28.805992126464844,184.46885681152344
320,256,638,2020-01-03T13_34_39,0.6175999999999999,0.028213166144200632,0.025078369905956112,0.028213166144200632,0.6206896551724138,0.6206896551724138,0.6206896551724138,,,0.2496703714132309,0.3359602391719818,1.0,,HashJL,449408.0,,,,3.0640921592712402,24322.47265625,0.0016699929983587936,,ucr WordSynonyms k=256,0,28.86019897460937,89.09492492675781,60.18972396850586,148.33099365234375
320,256,600,2020-01-03T13_34_39,0.7617,0.43,0.43,0.43,0.75,0.7516666666666667,0.75,,,0.11071724444627762,0.03764665126800537,1.0,,HashJL,427520.0,,,,10.252732276916504,8711.2958984375,0.0012534510024124756,,ucr SemgHandGenderCh2 k=256,0,82.18396759033203,29.148860931396484,0.024804269894957542,36.722434997558594
320,256,375,2020-01-03T13_34_39,0.4933,0.328,0.328,0.328,0.512,0.512,0.512,,,0.11134061217308044,0.11376135051250458,1.0,,HashJL,297920.0,,,,11.771161079406738,15581.00390625,0.0010175579955102878,,ucr LargeKitchenAppliances k=256,0,3.0023806095123287,36.38212585449219,4.3057847023010245,123.51651000976562
320,256,500,2020-01-03T13_34_39,0.274,0.252,0.252,0.252,0.29,0.298,0.29,,,0.11996039003133775,0.9964166283607484,1.0,,HashJL,369920.0,,,,1426.3770751953125,15203.0048828125,0.0011742010101443154,,ucr EthanolLevel k=256,0,314.6240539550781,3.264731884002685,432.3304443359375,36.96636199951172
320,256,3582,2020-01-03T13_34_39,0.7393000000000001,0.14321608040201006,0.1440536013400335,0.14321608040201006,0.6934673366834171,0.6943048576214406,0.6934673366834171,,,0.2742882072925568,0.2753814458847046,1.0,,HashJL,2145152.0,,,,1.1637722253799438,23328.2734375,0.013086513004964221,,ucr UWaveGestureLibraryX k=256,0,6.14557695388794,141.58175659179688,3.7868471145629883,108.01058959960938
320,256,291,2020-01-03T13_34_39,0.8076,0.6838487972508591,0.6838487972508591,0.6838487972508591,0.8865979381443299,0.7903780068728522,0.8865979381443299,,,-0.1929851770401001,0.9961432218551636,1.0,,HashJL,249536.0,,,,350.83172607421875,8109.220703125,0.0009864469902822748,,ucr ProximalPhalanxOutlineCorrect k=256,0,314.2744140625,4.807730674743652,397.4298400878906,33.3087158203125
320,256,1965,2020-01-03T13_34_39,0.8799,0.020865139949109414,0.020865139949109414,0.020865139949109414,0.8050890585241729,0.8050890585241729,0.8050890585241729,,,0.22247156500816345,0.982267677783966,1.0,,HashJL,1213760.0,,,,74.5352554321289,45347.07421875,0.005999402012093924,,ucr NonInvasiveFetalECGThorax2 k=256,0,291.85028076171875,24.66571807861328,484.68096923828125,92.5802001953125
320,256,3582,2020-01-03T13_34_39,0.6616,0.16303740926856505,0.16359575656058067,0.16303740926856505,0.6111111111111112,0.6108319374651033,0.6111111111111112,,,0.2039693892002105,0.2052139341831208,1.0,,HashJL,2145152.0,,,,1.0682626962661743,28050.935546875,0.012358118998236023,,ucr UWaveGestureLibraryY k=256,0,5.737131118774414,162.0446319580078,3.8622758388519287,86.7304458618164
320,256,1690,2020-01-03T13_34_39,0.7136,0.06686390532544377,0.06686390532544377,0.06686390532544377,0.6337278106508876,0.6337278106508876,0.6337278106508876,,,0.15538161993026733,0.3183947503566742,1.0,,HashJL,1055360.0,,,,2.9959933757781982,21732.07421875,0.0037170739960856736,,ucr FaceAll k=256,0,47.90512084960938,85.16873168945312,57.70022583007813,133.88829040527344
320,256,8236,2020-01-03T13_34_39,0.8488,0.5772219524040797,0.5769791160757649,0.5772219524040797,0.8224866440019427,0.8229723166585721,0.8224866440019427,,,0.4723201990127564,0.22364391386508944,1.0,,HashJL,4825856.0,,,,4.405113697052002,39494.6171875,0.03132627000741195,,ucr StarLightCurves k=256,0,180.46763610839844,94.68701171875,0.18714377284049988,39.43440246582031
320,256,7711,2020-01-03T13_34_39,0.5508,0.2423810141356504,0.2423810141356504,0.2423810141356504,0.4142134612890676,0.4142134612890676,0.4142134612890676,,,0.1988835781812668,0.19619007408618927,1.0,,HashJL,4523456.0,,,,24.76597595214844,49697.1875,0.021444390993565317,,ucr ElectricDevices k=256,0,6.865317344665527,44.79589080810547,-0.5965059995651245,227.34478759765625
320,256,139,2020-01-03T13_34_39,0.7121999999999999,0.7338129496402878,0.7266187050359713,0.7338129496402878,0.7050359712230215,0.7050359712230215,0.7050359712230215,,,0.056833561509847634,0.056779935956001275,1.0,,HashJL,161984.0,,,,74.0041732788086,10133.0439453125,0.0010221359989373011,,ucr Earthquakes k=256,0,0.10857772082090378,11.701508522033693,-0.5460939407348633,100.6457061767578
320,256,205,2020-01-03T13_34_39,0.7073,0.35121951219512193,0.35121951219512193,0.35121951219512193,0.7951219512195122,0.5121951219512195,0.7951219512195122,,,-0.13723650574684146,0.9866340160369872,1.0,,HashJL,200000.0,,,,2626.131591796875,49468.8984375,0.0007380930037470534,,ucr ProximalPhalanxTW k=256,0,314.3376159667969,4.340181350708009,92.5138931274414,15.045628547668455
320,256,300,2020-01-03T13_34_42,0.88,0.4266666666666667,0.4266666666666667,0.4266666666666667,0.8766666666666667,0.8766666666666667,0.8766666666666667,,,0.7819918990135193,0.7819918990135193,2.0,,HashJL,331520.0,,,,0.6077865362167358,13059.6962890625,0.0007150320016080514,,ucr SyntheticControl k=256,0,1.6978864669799805,146.5854949951172,1.0262169837951658,183.27024841308602
320,256,3582,2020-01-03T13_34_42,0.9481,0.3168620882188721,0.3168620882188721,0.3168620882188721,0.9137353433835846,0.9137353433835846,0.9137353433835846,,,0.4908173978328705,0.4899638891220093,2.0,,HashJL,3062144.0,,,,1.4643698930740356,14416.453125,0.009290333997341804,,ucr UWaveGestureLibraryAll k=256,0,6.354305744171143,99.2210464477539,0.3125451803207397,131.80610656738278
320,256,370,2020-01-03T13_34_42,0.9459,0.6432432432432432,0.6432432432432432,0.6432432432432432,0.954054054054054,0.9243243243243244,0.954054054054054,,,-0.20071828365325928,0.920375108718872,2.0,,HashJL,389760.0,,,,487.5367736816406,73753.671875,0.0009050759981619193,,ucr Strawberry k=256,0,310.315673828125,12.299518585205078,39.66357803344727,16.39786148071289
320,256,6164,2020-01-03T13_34_42,0.9955,0.8685918234912394,0.8685918234912394,0.8685918234912394,0.991888384166126,0.991888384166126,0.991888384166126,,,0.7481265664100647,0.7540119290351868,2.0,,HashJL,5210368.0,,,,0.4528217613697052,16201.7109375,0.01679540298937354,,ucr Wafer k=256,0,37.98946380615234,189.1545562744141,18.97482681274414,132.23410034179688
320,256,391,2020-01-03T13_34_42,0.6113,0.05115089514066496,0.05115089514066496,0.05115089514066496,0.4245524296675192,0.5856777493606138,0.4245524296675192,,,0.27262794971466064,0.9936018586158752,2.0,,HashJL,407232.0,,,,124.35304260253906,50140.83984375,0.0015401850105263293,,ucr Adiac k=256,0,309.77801513671875,20.08017921447754,86.73295593261719,9.77561855316162
320,256,3000,2020-01-03T13_34_42,0.8303,0.5216666666666666,0.522,0.5216666666666666,0.805,0.807,0.805,,,0.7320652604103088,0.7638337016105652,2.0,,HashJL,2577920.0,,,,0.7172809839248657,18671.72265625,0.007174219994340092,,ucr Yoga k=256,0,81.62687683105469,161.342041015625,67.39518737792969,198.0409393310547
320,256,700,2020-01-03T13_34_42,0.5686,0.12142857142857146,0.12142857142857146,0.12142857142857146,0.2885714285714286,0.2885714285714286,0.2885714285714286,,,0.3023961186408997,0.2472725063562393,2.0,,HashJL,664320.0,,,,4.68440580368042,11567.8564453125,0.0024349670129595324,,ucr AllGestureWiimoteY k=256,0,-83.74156951904297,49.69345474243164,-8.26408863067627,75.25484466552734
320,256,600,2020-01-03T13_34_42,0.7517,0.03,0.03,0.03,0.6533333333333333,0.6533333333333333,0.6533333333333333,,,0.6484876871109009,0.6657206416130066,2.0,,HashJL,581120.0,,,,0.8481756448745728,16607.310546875,0.001007241997285746,,ucr ShapesAll k=256,0,45.6900405883789,139.92868041992188,32.7559814453125,162.1149444580078
320,256,154,2020-01-03T13_34_42,0.513,0.18181818181818185,0.18181818181818185,0.18181818181818185,0.5714285714285714,0.3181818181818182,0.5714285714285714,,,0.33750686049461365,0.9889588356018066,2.0,,HashJL,210048.0,,,,935.5067749023438,42507.93359375,0.0009383920114487412,,ucr MiddlePhalanxTW k=256,0,311.07952880859375,6.740801334381104,105.49048614501952,16.446306228637695
320,256,700,2020-01-03T13_34_42,0.5157,0.13857142857142854,0.13857142857142854,0.13857142857142854,0.21,0.21,0.21,,,0.16057565808296204,0.039104782044887536,2.0,,HashJL,664320.0,,,,9.659019470214844,28567.591796875,0.0013929630076745525,,ucr AllGestureWiimoteX k=256,0,-146.25074768066406,54.38389205932617,1.282962203025818,71.34297943115234
320,256,291,2020-01-03T13_34_42,0.7663,0.570446735395189,0.570446735395189,0.570446735395189,0.8075601374570447,0.7938144329896907,0.8075601374570447,,,0.13670051097869873,0.8457920551300049,2.0,,HashJL,324032.0,,,,1984.6397705078125,91109.171875,0.0008126920001814143,,ucr MiddlePhalanxOutlineCorrect k=256,0,310.6649169921875,6.775482177734375,8.933897018432617,5.668031215667725
320,256,1320,2020-01-03T13_34_42,0.6652,0.5174242424242425,0.5189393939393939,0.5174242424242425,0.6598484848484848,0.6598484848484848,0.6598484848484848,,,0.2379482388496399,0.2379482537508011,2.0,,HashJL,1180160.0,,,,3.722791910171509,13104.681640625,0.004261096997652203,,ucr FordA k=256,0,-0.04399294406175613,59.33061599731445,-0.0037353530060499907,113.03102111816406
320,256,625,2020-01-03T13_34_42,0.7888,0.10400000000000001,0.10400000000000001,0.10400000000000001,0.7312,0.7296,0.7312,,,0.19284464418888086,0.7265564203262329,2.0,,HashJL,601920.0,,,,5.7343058586120605,34613.984375,0.001495226999395527,,ucr SwedishLeaf k=256,0,231.4257049560547,77.69361877441406,69.90451812744139,67.06996917724611
320,256,390,2020-01-03T13_34_42,0.5667,0.1717948717948718,0.1717948717948718,0.1717948717948718,0.5282051282051282,0.5282051282051282,0.5282051282051282,,,0.5128972530364989,0.5133112072944641,2.0,,HashJL,406400.0,,,,1.229096293449402,13026.0546875,0.0007923429948277771,,ucr CricketY k=256,0,3.273430824279785,102.94695281982422,3.3902649879455566,125.0226058959961
320,256,390,2020-01-03T13_34_42,0.5769,0.12307692307692307,0.12307692307692307,0.12307692307692307,0.4974358974358975,0.4974358974358975,0.4974358974358975,,,0.3108586072921753,0.3108566999435425,2.0,,HashJL,406400.0,,,,1.8726872205734253,19491.375,0.0009346189908683301,,ucr CricketX k=256,0,0.4071867465972901,102.0207748413086,0.02158859744668007,132.15689086914062
320,256,375,2020-01-03T13_34_42,0.36,0.38133333333333336,0.38133333333333336,0.38133333333333336,0.3973333333333333,0.4,0.3973333333333333,,,0.3447917997837067,0.404034286737442,2.0,,HashJL,393920.0,,,,2.5181033611297607,14519.3095703125,0.0008215440029744059,,ucr ScreenType k=256,0,30.57592010498047,75.9339828491211,32.297271728515625,123.31967163085938
320,256,375,2020-01-03T13_34_42,0.34130000000000005,0.4106666666666667,0.4106666666666667,0.4106666666666667,0.336,0.336,0.336,,,0.11297553777694702,0.11308006942272185,2.0,,HashJL,393920.0,,,,23.63119697570801,6651.52978515625,0.0008150220091920348,,ucr SmallKitchenAppliances k=256,0,1.3113917112350464,16.77713966369629,0.4718927145004273,81.72613525390625
320,256,16800,2020-01-03T13_34_42,0.7117,0.08720238095238095,0.08720238095238095,0.08720238095238095,0.5064880952380952,0.5060119047619047,0.5064880952380952,,,0.6929410099983215,0.6788066625595093,2.0,,HashJL,14059520.0,,,,0.5835791826248169,10952.3134765625,0.05305490399769042,,ucr Crop k=256,0,29.5390682220459,136.99446105957028,0.7833427786827087,114.13629150390624
