D,M,N,__pyience_timestamp__,acc_amm,acc_orig,alpha,bias,canCheat,corr,cossim,d,lut_work_const,method,muls,ncentroids,ncodebooks,nlookups,nnz,normalized_mse,problem,r,raw_mse,s,secs,sparsity,task_id,trial,y_mean,y_std,yhat_mean,yhat_std
512,10,10000,2020-01-05T14_38_03,0.4544,0.9359,,,,0.47745665907859797,0.4774636328220368,4.0,,HashJL,5525120.0,,,,,1.3143715858459473,,,17.78635597229004,,0.062406350014498464,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,0.017066610977053642,4.465288162231445
512,10,10000,2020-01-05T14_38_03,0.7142,0.9359,,,,0.5097959041595459,0.5098997354507446,4.0,,HashJL,5525120.0,,,,,1.4114177227020264,,,19.0996036529541,,0.0633923530112952,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,0.14766138792037964,4.887639045715332
512,10,10000,2020-01-05T14_38_03,0.4728,0.9359,,,,0.4835286140441895,0.4828870892524719,4.0,,HashJL,5525120.0,,,,,1.3313347101211548,,,18.01590347290039,,0.06182861200068146,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,-0.13833728432655334,4.537993431091309
512,10,10000,2020-01-05T14_38_03,0.3616,0.9359,,,,0.3763191998004913,0.3755578100681305,4.0,,HashJL,5525120.0,,,,,1.2444427013397217,,,16.840063095092773,,0.05857154799741693,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,0.3793424069881439,3.645524501800537
512,10,10000,2020-01-05T14_38_04,0.4088,0.9359,,,,0.4883159995079041,0.488433301448822,8.0,,HashJL,5925120.0,,,,,1.1232178211212158,,,15.19962215423584,,0.06706727101118304,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,0.08729170262813568,4.00822114944458
512,10,10000,2020-01-05T14_38_04,0.4639,0.9359,,,,0.55939781665802,0.5579167008399963,8.0,,HashJL,5925120.0,,,,,0.744660496711731,,,10.076904296875,,0.06779339400236495,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,-0.15426577627658844,2.9176013469696045
512,10,10000,2020-01-05T14_38_04,0.7155,0.9359,,,,0.6223126053810121,0.6221665740013123,8.0,,HashJL,5925120.0,,,,,0.6154394149780273,,,8.328256607055664,,0.06677529698936269,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,-0.016592489555478096,2.4703903198242188
512,10,10000,2020-01-05T14_38_04,0.503,0.9359,,,,0.4858595430850983,0.4819027185440064,8.0,,HashJL,5925120.0,,,,,1.1012601852416992,,,14.902485847473145,,0.0654720040038228,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,-0.4046335220336914,3.8757786750793457
512,10,10000,2020-01-05T14_38_04,0.6442,0.9359,,,,0.5393240451812744,0.5375099778175354,8.0,,HashJL,5925120.0,,,,,1.2657716274261477,,,17.128690719604492,,0.06500904698623344,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,-0.2886108458042145,4.70807409286499
512,10,10000,2020-01-05T14_38_04,0.5059,0.9359,,,,0.5019388198852539,0.5014023184776306,8.0,,HashJL,5925120.0,,,,,1.0129400491714478,,,13.707320213317873,,0.06347535099484958,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,-0.0977189913392067,3.7342557907104488
512,10,10000,2020-01-05T14_38_04,0.4207,0.9359,,,,0.4777740836143494,0.4778222143650055,8.0,,HashJL,5925120.0,,,,,0.9605087637901306,,,12.997808456420898,,0.08257157800835557,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,0.027254568412899968,3.355740785598755
512,10,10000,2020-01-05T14_38_04,0.5093,0.9359,,,,0.5445399880409241,0.5444537401199341,8.0,,HashJL,5925120.0,,,,,0.7919850349426271,,,10.717309951782227,,0.09167081999476068,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,-0.010224884375929829,3.0961220264434814
512,10,10000,2020-01-05T14_38_04,0.5492,0.9359,,,,0.558547854423523,0.5582860708236694,8.0,,HashJL,5925120.0,,,,,1.048338532447815,,,14.18634033203125,,0.0826241739850957,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,-0.05743347480893135,4.260401248931885
512,10,10000,2020-01-05T14_38_04,0.5932,0.9359,,,,0.6046896576881409,0.6046522855758667,8.0,,HashJL,5925120.0,,,,,0.6639825105667114,,,8.985152244567871,,0.06886457902146502,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,0.11533022671937945,2.8538286685943604
512,10,10000,2020-01-05T14_38_05,0.1157,0.9359,,,,0.21666045486927032,0.2169979214668274,1.0,,OSNAP,20600480.0,,,,,3.2025277614593506,,,43.33728408813477,,0.05212813199614175,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,0.32848846912384033,6.307036399841309
512,10,10000,2020-01-05T14_38_05,0.1931,0.9359,,,,0.3149975836277008,0.3134364187717438,1.0,,OSNAP,20600480.0,,,,,10.889104843139648,,,147.3536834716797,,0.05171901598805562,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,-0.8541192412376404,12.749884605407715
512,10,10000,2020-01-05T14_38_05,0.1075,0.9359,,,,0.15896816551685333,0.1547226458787918,1.0,,OSNAP,20600480.0,,,,,1.7180947065353394,,,23.249622344970703,,0.051341148995561525,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,-0.616721510887146,3.6864664554595934
512,10,10000,2020-01-05T14_38_05,0.2035,0.9359,,,,0.2794957756996155,0.27931132912635803,1.0,,OSNAP,20600480.0,,,,,3.9189362525939937,,,53.03187561035156,,0.05210166098549962,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,-0.08553420752286911,7.395222663879394
512,10,10000,2020-01-05T14_38_05,0.1263,0.9359,,,,0.10990922898054124,0.10311723500490187,1.0,,OSNAP,20600480.0,,,,,4.549489498138428,,,61.56465530395508,,0.05125155599671416,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,-1.8622618913650515,7.0792808532714835
512,10,10000,2020-01-05T14_38_05,0.1248,0.9359,,,,0.12022877484560013,0.11590937525033952,1.0,,OSNAP,20600480.0,,,,,2.352223873138428,,,31.830793380737305,,0.05215951701393351,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,-0.8648728728294373,4.645233154296875
512,10,10000,2020-01-05T14_38_05,0.218,0.9359,,,,0.2466523945331573,0.2464074939489365,1.0,,OSNAP,20600480.0,,,,,2.766757011413574,,,37.44034194946289,,0.050832809996791184,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,-0.09223973006010057,5.8784894943237305
512,10,10000,2020-01-05T14_38_05,0.192,0.9359,,,,0.1940318197011948,0.19151651859283447,1.0,,OSNAP,20600480.0,,,,,3.82295036315918,,,51.73297500610352,,0.050655136990826584,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,1.6259518861770632,6.731522560119629
512,10,10000,2020-01-05T14_38_05,0.2002,0.9359,,,,0.25242435932159424,0.25251641869544983,1.0,,OSNAP,20600480.0,,,,,6.924715042114258,,,93.70671081542969,,0.050530574982985854,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,0.09909230470657347,9.930455207824707
512,10,10000,2020-01-05T14_38_05,0.1854,0.9359,,,,0.1376725137233734,0.13812647759914398,1.0,,OSNAP,20600480.0,,,,,6.6212806701660165,,,89.60057830810547,,0.05048180598532781,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,1.1775190830230713,9.169243812561037
512,10,10000,2020-01-05T14_38_06,0.2401,0.9359,,,,0.2607205510139465,0.2589530050754547,2.0,,OSNAP,20700480.0,,,,,1.3816310167312622,,,18.69652366638184,,0.05168622199562378,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,-0.26458483934402466,3.406093120574951
512,10,10000,2020-01-05T14_38_06,0.227,0.9359,,,,0.27606838941574097,0.275938481092453,2.0,,OSNAP,20700480.0,,,,,2.252647876739502,,,30.48331069946289,,0.04979177701170556,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,-0.04203030839562416,5.255209922790527
512,10,10000,2020-01-05T14_38_06,0.2942,0.9359,,,,0.32640063762664795,0.32644373178482056,2.0,,OSNAP,20700480.0,,,,,4.2599077224731445,,,57.645973205566406,,0.04993301900685765,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,0.04739624634385109,7.9501800537109375
512,10,10000,2020-01-05T14_38_06,0.2977,0.9359,,,,0.33213040232658386,0.33205097913742065,2.0,,OSNAP,20700480.0,,,,,1.5727481842041016,,,21.28276252746582,,0.04923040498397313,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,-0.017400749027729034,4.261401653289795
512,10,10000,2020-01-05T14_38_06,0.4491,0.9359,,,,0.4363459050655365,0.43648403882980347,2.0,,OSNAP,20700480.0,,,,,1.5990822315216064,,,21.63912010192871,,0.0505767859867774,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,0.11455847322940825,4.872973918914795
512,10,10000,2020-01-05T14_38_06,0.2601,0.9359,,,,0.2725683152675629,0.2707260847091675,2.0,,OSNAP,20700480.0,,,,,1.9751023054122925,,,26.727502822875977,,0.04943665399332532,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,-0.3742063343524933,4.747568607330322
512,10,10000,2020-01-05T14_38_06,0.2859,0.9359,,,,0.27588948607444763,0.27611491084098816,2.0,,OSNAP,20700480.0,,,,,3.1700439453125,,,42.897708892822266,,0.05009627601248212,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,0.19201618432998646,6.526163578033447
512,10,10000,2020-01-05T14_38_06,0.3006,0.9359,,,,0.3548291325569153,0.3549576699733734,2.0,,OSNAP,20700480.0,,,,,5.151483058929443,,,69.71096038818361,,0.051301418978255235,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,0.145603209733963,8.912679672241211
512,10,10000,2020-01-05T14_38_06,0.2961,0.9359,,,,0.2487920820713043,0.2382799834012985,2.0,,OSNAP,20700480.0,,,,,1.6321790218353271,,,22.086992263793945,,0.04922094600624405,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,-0.9554630517959596,3.8117341995239262
512,10,10000,2020-01-05T14_38_06,0.1682,0.9359,,,,0.2696690857410431,0.26177969574928284,2.0,,OSNAP,20700480.0,,,,,2.2396342754364014,,,30.30720520019531,,0.04973954099114053,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,-1.0286909341812134,5.066874504089356
512,10,10000,2020-01-05T14_38_08,0.575,0.9359,,,,0.5388635993003845,0.5389626622200012,4.0,,OSNAP,20900480.0,,,,,1.0300288200378418,,,13.938569068908693,,0.09037990900105797,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,0.10717553645372392,4.063615798950194
512,10,10000,2020-01-05T14_38_08,0.3318,0.9359,,,,0.3990773856639862,0.3987242579460144,4.0,,OSNAP,20900480.0,,,,,1.173371434211731,,,15.878311157226562,,0.09115088998805733,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,-0.07054870575666428,3.586480140686035
512,10,10000,2020-01-05T14_38_08,0.6245,0.9359,,,,0.5012142062187195,0.5012220740318298,4.0,,OSNAP,20900480.0,,,,,1.0287160873413086,,,13.920804977416992,,0.09170114700100383,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,0.01549755875021219,3.789842128753662
512,10,10000,2020-01-05T14_38_08,0.7312,0.9359,,,,0.5588299036026001,0.5589092373847961,4.0,,OSNAP,20900480.0,,,,,1.6446329355239868,,,22.255521774291992,,0.09300284000346436,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,0.08323191106319427,5.654038429260254
512,10,10000,2020-01-05T14_38_08,0.5102,0.9359,,,,0.4228788018226624,0.4212453961372376,4.0,,OSNAP,20900480.0,,,,,1.1991304159164429,,,16.226886749267578,,0.09161217001383193,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,-0.23749394714832306,3.7993412017822266
512,10,10000,2020-01-05T14_38_08,0.3739,0.9359,,,,0.3689072728157044,0.3680430948734283,4.0,,OSNAP,20900480.0,,,,,1.6276543140411377,,,22.02576446533203,,0.09081829400383867,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,-0.18970178067684174,4.563269138336182
512,10,10000,2020-01-05T14_38_08,0.2824,0.9359,,,,0.40566930174827576,0.4057950079441071,4.0,,OSNAP,20900480.0,,,,,2.616342544555664,,,35.404903411865234,,0.12310385899036193,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,0.11377041041851045,6.400970458984375
512,10,10000,2020-01-05T14_38_08,0.4068,0.9359,,,,0.4572236835956574,0.4565096497535706,4.0,,OSNAP,20900480.0,,,,,1.2256865501403809,,,16.586250305175778,,0.12714768698788248,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,-0.13812971115112305,4.10045337677002
512,10,10000,2020-01-05T14_38_08,0.3858,0.9359,,,,0.3626740574836731,0.36270156502723694,4.0,,OSNAP,20900480.0,,,,,1.5897462368011477,,,21.51278305053711,,0.11109302201657556,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,0.2843606770038605,4.4491963386535645
512,10,10000,2020-01-05T14_38_08,0.3968,0.9359,,,,0.4328116774559021,0.4329163730144501,4.0,,OSNAP,20900480.0,,,,,1.5701439380645752,,,21.247520446777344,,0.10906391302705742,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,0.07217561453580856,4.793639183044434
512,10,10000,2020-01-05T14_38_11,0.6742,0.9359,,,,0.5672311186790466,0.5669521689414978,8.0,,OSNAP,21300480.0,,,,,0.8432339429855347,,,11.410820960998535,,0.23003885298385285,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,-0.05098016932606697,3.5776805877685547
512,10,10000,2020-01-05T14_38_11,0.5663,0.9359,,,,0.5573309659957886,0.5574160218238831,8.0,,OSNAP,21300480.0,,,,,0.8097193241119385,,,10.957293510437012,,0.2216646449815016,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,0.0949566811323166,3.3253574371337886
512,10,10000,2020-01-05T14_38_11,0.629,0.9359,,,,0.5259995460510254,0.5253010988235474,8.0,,OSNAP,21300480.0,,,,,0.8130319118499756,,,11.002120018005373,,0.2656503189937212,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,-0.09586803615093233,3.027592420578003
512,10,10000,2020-01-05T14_38_11,0.5391,0.9359,,,,0.5013380646705627,0.5012716054916382,8.0,,OSNAP,21300480.0,,,,,1.1506410837173462,,,15.570719718933105,,0.2406193240021821,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,-0.00884766411036253,4.175904273986816
512,10,10000,2020-01-05T14_38_11,0.6055,0.9359,,,,0.5498605966567993,0.5499460697174072,8.0,,OSNAP,21300480.0,,,,,0.9968847632408142,,,13.490056037902832,,0.2308424540096894,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,0.11879543215036392,4.033679485321045
512,10,10000,2020-01-05T14_38_11,0.3811,0.9359,,,,0.4763813018798828,0.4764534533023834,8.0,,OSNAP,21300480.0,,,,,0.9509803652763368,,,12.868867874145508,,0.2604158540198114,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,0.036799214780330665,3.3040554523468018
512,10,10000,2020-01-05T14_38_11,0.6629999999999999,0.9359,,,,0.574585497379303,0.5740325450897217,8.0,,OSNAP,21300480.0,,,,,0.7599037885665894,,,10.28317928314209,,0.2016285299905576,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,-0.08232875168323517,3.210120677947998
512,10,10000,2020-01-05T14_38_11,0.644,0.9359,,,,0.5711439251899719,0.5711014270782471,8.0,,OSNAP,21300480.0,,,,,0.829066276550293,,,11.219100952148438,,0.2428066389984451,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,0.0005999126587994398,3.5498533248901367
512,10,10000,2020-01-05T14_38_11,0.78,0.9359,,,,0.6529147028923035,0.6527175903320312,8.0,,OSNAP,21300480.0,,,,,0.6300073862075806,,,8.525393486022951,,0.2530534249963239,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,0.1555434912443161,3.2677829265594482
512,10,10000,2020-01-05T14_38_11,0.5852,0.9359,,,,0.5869001746177673,0.5865375399589539,8.0,,OSNAP,21300480.0,,,,,0.7498718500137329,,,10.147424697875977,,0.2890750750084408,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,0.19803903996944427,3.2784581184387207
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.24142409861087802,0.24131061136722565,1.0,,RandGauss,5220000.0,,,,,0.9980286955833436,,,13.505536079406738,,0.006701501988573001,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,-0.00011643724428722636,0.0163562074303627
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.269307404756546,0.2690557539463043,1.0,,RandGauss,5220000.0,,,,,0.9949042201042176,,,13.463254928588867,,0.006206187012139708,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,-0.0005786073161289098,0.0365632101893425
512,10,10000,2020-01-05T14_38_12,0.1049,0.9359,,,,0.2551650106906891,0.25543850660324097,1.0,,RandGauss,5220000.0,,,,,0.9927837252616882,,,13.43455982208252,,0.006409611989511177,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,0.003154331119731069,0.05457230284810066
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.2015371173620224,0.192848339676857,1.0,,RandGauss,5220000.0,,,,,0.9986237287521362,,,13.513587951660154,,0.0061493570101447395,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,-0.003492640797048807,0.014337094500660896
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.2563658356666565,0.25629869103431696,1.0,,RandGauss,5220000.0,,,,,0.998088002204895,,,13.506339073181152,,0.0063088089809753,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,-5.4431271564681076e-05,0.014950345270335674
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.3166663646697998,0.3168540298938751,1.0,,RandGauss,5220000.0,,,,,0.9956536889076232,,,13.473397254943848,,0.006501252995803952,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,0.0006604669033549727,0.02641928195953369
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.15401574969291687,0.15407800674438474,1.0,,RandGauss,5220000.0,,,,,0.99919193983078,,,13.52127742767334,,0.006357010017381981,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,7.196968363132328e-05,0.011613909155130386
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.179649218916893,0.18003256618976593,1.0,,RandGauss,5220000.0,,,,,0.9986414909362792,,,13.51382827758789,,0.006066675006877631,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,0.0013837460428476336,0.015585376881062984
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.15289296209812164,0.15257787704467773,1.0,,RandGauss,5220000.0,,,,,0.9990524649620056,,,13.519390106201172,,0.006219770992174746,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,0.002461568219587207,0.013223975896835329
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.11492378264665605,0.11452460289001465,1.0,,RandGauss,5220000.0,,,,,0.9982022047042848,,,13.50788402557373,,0.006210785009898245,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,0.007869276218116283,0.031656816601753235
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.29971083998680115,0.2993761301040649,2.0,,RandGauss,10440000.0,,,,,0.9914427399635316,,,13.41641330718994,,0.011900203011464328,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,-0.0011051769834011793,0.05487886816263199
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.2793499827384949,0.2795339524745941,2.0,,RandGauss,10440000.0,,,,,0.996415913105011,,,13.48371124267578,,0.011090962012531236,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,0.0005452361074276268,0.02489688992500305
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.3950047492980957,0.3947591185569763,2.0,,RandGauss,10440000.0,,,,,0.9915026426315308,,,13.417223930358887,,0.010398284008260816,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,-0.0005769720301032066,0.04088294506072998
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.2443003207445145,0.2443698346614837,2.0,,RandGauss,10440000.0,,,,,0.9961063861846924,,,13.479522705078125,,0.011232026998186484,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,0.0029152370989322662,0.0308686587959528
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.42554619908332825,0.4230461120605469,2.0,,RandGauss,10440000.0,,,,,0.9834672808647156,,,13.30848789215088,,0.010168591979891062,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,-0.0061147199012339115,0.07407088577747345
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.3691945672035217,0.3665098249912262,2.0,,RandGauss,10440000.0,,,,,0.9920373558998108,,,13.424460411071776,,0.009829119022469971,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,-0.0037567589897662397,0.041198380291461945
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.3477816581726074,0.3453403115272522,2.0,,RandGauss,10440000.0,,,,,0.9946600794792176,,,13.459951400756836,,0.010811184998601677,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,-0.0025845880154520273,0.02949591167271137
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.27891939878463745,0.2789323925971985,2.0,,RandGauss,10440000.0,,,,,0.9942442774772644,,,13.454324722290039,,0.010456329997396095,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,0.003427631221711636,0.03959401324391365
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.2635641098022461,0.2632528245449066,2.0,,RandGauss,10440000.0,,,,,0.994928777217865,,,13.463587760925293,,0.009956914000213144,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,0.0042274692095816135,0.0369868203997612
512,10,10000,2020-01-05T14_38_12,0.1,0.9359,,,,0.34474682807922363,0.3445721864700317,2.0,,RandGauss,10440000.0,,,,,0.9915909171104432,,,13.418418884277346,,0.010768225998617707,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,-0.0004833296989090741,0.04656318575143814
512,10,10000,2020-01-05T14_38_13,0.1,0.9359,,,,0.4528851807117462,0.4529821872711182,4.0,,RandGauss,20880000.0,,,,,0.98580664396286,,,13.340145111083984,,0.008186527993530035,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,0.0008530074264854193,0.05930512398481369
512,10,10000,2020-01-05T14_38_13,0.1,0.9359,,,,0.43071019649505615,0.4303745031356812,4.0,,RandGauss,20880000.0,,,,,0.984430491924286,,,13.32152271270752,,0.008275084983324632,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,-0.0012645558454096315,0.0686749666929245
512,10,10000,2020-01-05T14_38_13,0.1,0.9359,,,,0.4052551090717316,0.4053230583667755,4.0,,RandGauss,20880000.0,,,,,0.9876816272735596,,,13.365517616271973,,0.00748274999205023,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,0.002999585587531328,0.05763717740774155
512,10,10000,2020-01-05T14_38_13,0.1,0.9359,,,,0.4387081861495972,0.4377051889896393,4.0,,RandGauss,20880000.0,,,,,0.9823966026306152,,,13.293999671936035,,0.007041744014713912,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,0.007679442875087261,0.07604397088289261
512,10,10000,2020-01-05T14_38_13,0.1,0.9359,,,,0.4370830953121185,0.4371908307075501,4.0,,RandGauss,20880000.0,,,,,0.9840376377105712,,,13.316205978393555,,0.006795080000301823,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,0.0010898426407948136,0.06928637623786926
512,10,10000,2020-01-05T14_38_13,0.1,0.9359,,,,0.3724576532840729,0.3726219832897186,4.0,,RandGauss,20880000.0,,,,,0.9885310530662536,,,13.377012252807615,,0.006415718991775066,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,0.0024805553257465363,0.058573931455612176
512,10,10000,2020-01-05T14_38_13,0.1016,0.9359,,,,0.4813815653324127,0.4808379113674164,4.0,,RandGauss,20880000.0,,,,,0.9817335605621338,,,13.285026550292967,,0.006714863993693143,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,-0.0019265356240794067,0.07189694792032242
512,10,10000,2020-01-05T14_38_13,0.1,0.9359,,,,0.5062190294265747,0.5061911344528198,4.0,,RandGauss,20880000.0,,,,,0.9888892173767092,,,13.381858825683596,,0.006358651997288689,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,3.837328404188156e-05,0.041392482817173004
512,10,10000,2020-01-05T14_38_13,0.1,0.9359,,,,0.4337966144084929,0.4328465759754181,4.0,,RandGauss,20880000.0,,,,,0.986367166042328,,,13.347729682922365,,0.006841247988631949,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,-0.0025282448623329397,0.05965060740709305
512,10,10000,2020-01-05T14_38_13,0.1,0.9359,,,,0.4924627244472504,0.4923483431339264,4.0,,RandGauss,20880000.0,,,,,0.9768284559249878,,,13.218649864196776,,0.006695483985822648,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,-0.0004927162663079798,0.08933805674314499
512,10,10000,2020-01-05T14_38_14,0.1,0.9359,,,,0.5697201490402222,0.5696595311164856,8.0,,RandGauss,41760000.0,,,,,0.9676714539527892,,,13.094735145568848,,0.009664877987233922,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,-0.00013791727542411536,0.1076384261250496
512,10,10000,2020-01-05T14_38_14,0.1001,0.9359,,,,0.6717905402183533,0.6713390946388245,8.0,,RandGauss,41760000.0,,,,,0.9644443988800048,,,13.051066398620605,,0.009569324000040073,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,-0.0020575185772031546,0.09982811659574507
512,10,10000,2020-01-05T14_38_14,0.1,0.9359,,,,0.6064063906669617,0.606465220451355,8.0,,RandGauss,41760000.0,,,,,0.9609287977218628,,,13.00349235534668,,0.009666514000855386,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,0.0014689817326143384,0.12230078876018526
512,10,10000,2020-01-05T14_38_14,0.1526,0.9359,,,,0.5176799297332764,0.5170433521270752,8.0,,RandGauss,41760000.0,,,,,0.9662564396858216,,,13.075587272644045,,0.009943288983777164,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,0.009680995717644691,0.12428818643093108
512,10,10000,2020-01-05T14_38_14,0.1,0.9359,,,,0.5696408748626709,0.5687717795372009,8.0,,RandGauss,41760000.0,,,,,0.9669172167778016,,,13.084528923034668,,0.010136914992472157,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,-0.003998640459030868,0.11031635105609894
512,10,10000,2020-01-05T14_38_14,0.1004,0.9359,,,,0.5885113477706909,0.5884003043174744,8.0,,RandGauss,41760000.0,,,,,0.9700567722320556,,,13.12701416015625,,0.009456915984628722,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,0.004522817209362986,0.09611031413078308
512,10,10000,2020-01-05T14_38_14,0.1006,0.9359,,,,0.6007328629493713,0.60045325756073,8.0,,RandGauss,41760000.0,,,,,0.9661449790000916,,,13.074078559875488,,0.00950559100601822,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,-0.001492846990004182,0.1067402809858322
