D,M,N,__pyience_timestamp__,bias,corr,cossim,d,method,muls,ncodebooks,nlookups,normalized_mse,raw_mse,secs,task_id,trial,y_mean,y_std,yhat_std
75,1,48400,2019-12-31T22_48_25,186.96176147460938,0.4678457975387573,0.9309334754943848,,Bolt,58080000,8.0,387200.0,1.2889984846115112,89262.2265625,0.002178499940782785,Caltech 5 (helicopter),0,587.6764526367188,263.152587890625,108.43711853027344
75,1,48400,2019-12-31T22_48_25,-118.45072174072266,0.2747669517993927,0.9458350539207458,,Bolt,58080000,8.0,387200.0,3.9669883251190186,27810.248046875,0.0018794439965859056,Caltech 6 (helicopter),0,282.263916015625,83.72824096679688,108.43711853027344
75,1,48400,2019-12-31T22_48_25,112.11164093017578,0.19704873859882355,0.9128203988075256,,Bolt,58080000,8.0,387200.0,1.3483896255493164,59432.0546875,0.0018408329924568527,Caltech 7 (helicopter),0,512.8262939453125,209.9436187744141,108.43711853027344
75,1,48400,2019-12-31T22_48_25,36.0501594543457,0.28575584292411804,0.8715730309486389,,Bolt,58080000,8.0,387200.0,0.9580758213996888,62072.8984375,0.0017360530328005552,Caltech 8 (helicopter),0,436.7648010253906,254.5370941162109,108.43711853027344
75,1,48400,2019-12-31T22_48_25,-161.7108612060547,-0.04234834760427475,0.8182688355445862,,Bolt,58080000,8.0,387200.0,2.845964193344116,60509.83203125,0.0018684150418266648,Caltech 9 (helicopter),0,239.0037841796875,145.8136749267578,108.43711853027344
75,1,48400,2019-12-31T22_48_25,-75.52206420898438,0.14883333444595334,0.90300852060318,,Bolt,58080000,8.0,387200.0,1.6732625961303709,32260.05859375,0.0017396709881722927,Caltech 10 (ibis),0,325.1925964355469,138.85148620605472,108.43711853027344
75,1,48400,2019-12-31T22_48_25,114.0950927734375,-0.01954439841210841,0.9223018884658812,,Bolt,58080000,8.0,387200.0,2.044862985610962,49783.12109375,0.0018687120173126461,Caltech 11 (ibis),0,514.8097534179689,156.03030395507812,108.43711853027344
75,1,48400,2019-12-31T22_48_25,-72.56710815429688,0.04141608998179437,0.8142222166061401,,Bolt,58080000,8.0,387200.0,1.3291071653366089,60984.109375,0.0017794519662857056,Caltech 12 (ibis),0,328.1475524902344,214.20437622070312,108.43711853027344
75,1,48400,2019-12-31T22_48_25,-172.48709106445312,-0.28267279267311096,0.6682641506195068,,Bolt,58080000,8.0,387200.0,2.28344464302063,96245.8046875,0.002354964031837881,Caltech 13 (ibis),0,228.2275695800781,205.30316162109366,108.43711853027344
75,1,48400,2019-12-31T22_48_25,-204.6053771972656,0.1228870153427124,0.8603821992874146,,Bolt,58080000,8.0,387200.0,5.319593906402588,62478.6953125,0.0019057750469073653,Caltech 14 (ibis),0,196.1092529296875,108.37440490722656,108.43711853027344
75,1,48400,2019-12-31T22_48_25,-231.7386932373047,0.11978840827941895,0.7386075258255005,,Bolt,58080000,8.0,387200.0,3.6629390716552734,84612.65625,0.002065454958938062,Caltech 15 (ibis),0,168.9759521484375,151.98573303222656,108.43711853027344
75,1,48400,2019-12-31T22_48_25,-47.13006210327149,0.058150701224803925,0.9082752466201782,,Bolt,58080000,8.0,387200.0,1.6879370212554932,30164.68359375,0.001878487062640488,Caltech 16 (ibis),0,353.5845947265625,133.68148803710938,108.43711853027344
75,1,48400,2019-12-31T22_48_25,-97.03034973144531,-0.3136660754680633,0.8202199935913086,,Bolt,58080000,8.0,387200.0,2.296171188354492,56394.66796875,0.0017362399958074093,Caltech 17 (ibis),0,303.684326171875,156.71728515625,108.43711853027344
75,1,48400,2019-12-31T22_48_25,-54.88781356811523,-0.10930795967578888,0.8624083399772644,,Bolt,58080000,8.0,387200.0,1.7122026681900024,44722.31640625,0.0021599968895316124,Caltech 18 (ibis),0,345.82684326171875,161.61607360839844,108.43711853027344
75,1,48400,2019-12-31T22_48_25,-92.88643646240234,-0.0868983045220375,0.9310739636421204,,Bolt,58080000,8.0,387200.0,4.701462745666504,27732.666015625,0.0018104449845850468,Caltech 19 (ibis),0,307.8282165527344,76.8031997680664,108.43711853027344
75,1,48400,2019-12-31T22_49_10,7.407957077026367,0.99532812833786,0.9991376399993896,,Bolt,58080000,16.0,774400.0,0.02757633663713932,439.36376953125,0.9795110709965228,Caltech 0 (helicopter),0,407.1923522949219,126.22455596923828,110.2747573852539
