------------------------ Caltech3x3
Caltech5x5, osnap fixedW   , N D M d s:,  48400,  75,   2,  16,  4, (5x10):,  4.2490, (2.2782e+07/s),  4.2710, (2.2664e+07/s),  4.2660, (2.2691e+07/s),  4.2420, (2.2819e+07/s),  4.2460, (2.2798e+07/s)
Caltech5x5, osnap fixedW   , N D M d s:,  48400,  75,   2,  32,  1, (5x10):,  3.0700, (3.1531e+07/s),  3.0610, (3.1624e+07/s),  2.9850, (3.2429e+07/s),  2.9770, (3.2516e+07/s),  2.9780, (3.2505e+07/s)
Caltech5x5, osnap fixedW   , N D M d s:,  48400,  75,   2,  32,  2, (5x10):,  3.9720, (2.4371e+07/s),  3.9720, (2.4371e+07/s),  4.0230, (2.4062e+07/s),  3.9470, (2.4525e+07/s),  3.9440, (2.4544e+07/s)
Caltech5x5, osnap fixedW   , N D M d s:,  48400,  75,   2,  32,  4, (5x10):,  5.7060, (1.6965e+07/s),  5.5930, (1.7307e+07/s),  5.5860, (1.7329e+07/s),  5.5850, (1.7332e+07/s),  5.5850, (1.7332e+07/s)
Caltech5x5, osnap fixedW   , N D M d s:,  48400,  75,   2,  64,  1, (5x10):,  5.0850, (1.9036e+07/s),  5.1590, (1.8763e+07/s),  5.1620, (1.8752e+07/s),  5.1580, (1.8767e+07/s),  5.0980, (1.8988e+07/s)
Caltech5x5, osnap fixedW   , N D M d s:,  48400,  75,   2,  64,  2, (5x10):,  6.0110, (1.6104e+07/s),  6.1150, (1.5830e+07/s),  6.0090, (1.6109e+07/s),  5.9970, (1.6141e+07/s),  6.0000, (1.6133e+07/s)
Caltech5x5, osnap fixedW   , N D M d s:,  48400,  75,   2,  64,  4, (5x10):,  7.5800, (1.2770e+07/s),  7.5050, (1.2898e+07/s),  7.5030, (1.2902e+07/s),  7.5060, (1.2896e+07/s),  7.5010, (1.2905e+07/s)
------------------------ Cifar10
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,   2,  1,    (5x10):,  1.3520, (7.3964e+07/s),  1.3120, (7.6220e+07/s),  1.2200, (8.1967e+07/s),  1.2220, (8.1833e+07/s),  1.3200, (7.5758e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,   2,  2,    (5x10):,  2.0500, (4.8780e+07/s),  2.0500, (4.8780e+07/s),  2.1250, (4.7059e+07/s),  2.0460, (4.8876e+07/s),  2.0460, (4.8876e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,   4,  1,    (5x10):,  1.3930, (7.1788e+07/s),  1.4810, (6.7522e+07/s),  1.3780, (7.2569e+07/s),  1.3530, (7.3910e+07/s),  1.3520, (7.3964e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,   4,  2,    (5x10):,  2.0890, (4.7870e+07/s),  2.0900, (4.7847e+07/s),  2.0830, (4.8008e+07/s),  2.0920, (4.7801e+07/s),  2.1610, (4.6275e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,   4,  4,    (5x10):,  3.7050, (2.6991e+07/s),  3.7040, (2.6998e+07/s),  3.7040, (2.6998e+07/s),  3.7040, (2.6998e+07/s),  3.6270, (2.7571e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,   8,  1,    (5x10):,  1.5240, (6.5617e+07/s),  1.5210, (6.5746e+07/s),  1.5180, (6.5876e+07/s),  1.5130, (6.6094e+07/s),  1.6220, (6.1652e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,   8,  2,    (5x10):,  2.2830, (4.3802e+07/s),  2.2820, (4.3821e+07/s),  2.2830, (4.3802e+07/s),  2.2880, (4.3706e+07/s),  2.2860, (4.3745e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,   8,  4,    (5x10):,  3.6780, (2.7189e+07/s),  3.6760, (2.7203e+07/s),  3.6780, (2.7189e+07/s),  3.6790, (2.7181e+07/s),  3.6760, (2.7203e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,  16,  1,    (5x10):,  1.6900, (5.9172e+07/s),  1.6830, (5.9418e+07/s),  1.6680, (5.9952e+07/s),  1.6690, (5.9916e+07/s),  1.7690, (5.6529e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,  16,  2,    (5x10):,  2.5920, (3.8580e+07/s),  2.5460, (3.9277e+07/s),  2.5460, (3.9277e+07/s),  2.5910, (3.8595e+07/s),  2.5460, (3.9277e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,  16,  4,    (5x10):,  3.9510, (2.5310e+07/s),  3.9490, (2.5323e+07/s),  3.9500, (2.5316e+07/s),  3.9510, (2.5310e+07/s),  3.9500, (2.5316e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,  32,  1,    (5x10):,  1.9600, (5.1020e+07/s),  1.8960, (5.2743e+07/s),  1.8790, (5.3220e+07/s),  1.8830, (5.3107e+07/s),  1.9380, (5.1600e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,  32,  2,    (5x10):,  2.8950, (3.4542e+07/s),  2.8870, (3.4638e+07/s),  2.8740, (3.4795e+07/s),  2.8710, (3.4831e+07/s),  2.8750, (3.4783e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,  32,  4,    (5x10):,  4.5160, (2.2143e+07/s),  4.5150, (2.2148e+07/s),  4.5680, (2.1891e+07/s),  4.5130, (2.2158e+07/s),  4.5170, (2.2139e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,  64,  1,    (5x10):,  2.3080, (4.3328e+07/s),  2.3400, (4.2735e+07/s),  2.3380, (4.2772e+07/s),  2.3320, (4.2882e+07/s),  2.3320, (4.2882e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,  64,  2,    (5x10):,  3.3170, (3.0148e+07/s),  3.3150, (3.0166e+07/s),  3.2800, (3.0488e+07/s),  3.2790, (3.0497e+07/s),  3.2800, (3.0488e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10,  64,  4,    (5x10):,  5.1530, (1.9406e+07/s),  5.0910, (1.9643e+07/s),  5.0740, (1.9708e+07/s),  5.0750, (1.9704e+07/s),  5.0730, (1.9712e+07/s)
Cifar10, osnap fixedW   , N D M d s:,  10000, 512,  10, 128,  1,    (5x10):,  3.1730, (3.1516e+07/s),  3.1730, (3.1516e+07/s),  3.1730, (3.1516e+07/s),  3.1710, (3.1536e+07/s),  3.2020, (3.1230e+07/s)
